driverStandingsId,raceId,driverId,points,position,wins,date,standings_rownum
63519,724,376,0.0,27,0,1963-08-04 00:00:00,standings_27724
63503,724,404,3.0,9,0,1963-08-04 00:00:00,standings_27725
63502,724,356,3.0,8,0,1963-08-04 00:00:00,standings_27726
63499,724,401,1.0,15,0,1963-08-04 00:00:00,standings_27727
63498,724,408,8.0,7,0,1963-08-04 00:00:00,standings_27728
63497,724,341,22.0,2,1,1963-08-04 00:00:00,standings_27729
63535,725,408,9.0,7,0,1963-09-08 00:00:00,standings_27730
63534,725,341,22.0,3,1,1963-09-08 00:00:00,standings_27731
63533,725,360,14.0,4,0,1963-09-08 00:00:00,standings_27732
63591,726,403,0.0,24,0,1963-10-06 00:00:00,standings_27733
63583,726,404,6.0,9,0,1963-10-06 00:00:00,standings_27734
63580,726,347,3.0,12,0,1963-10-06 00:00:00,standings_27735
63579,726,401,1.0,16,0,1963-10-06 00:00:00,standings_27736
63578,726,408,9.0,7,0,1963-10-06 00:00:00,standings_27737
63577,726,341,22.0,4,1,1963-10-06 00:00:00,standings_27738
63576,726,360,14.0,5,0,1963-10-06 00:00:00,standings_27739
63575,726,386,28.0,2,0,1963-10-06 00:00:00,standings_27740
63574,726,289,22.0,3,2,1963-10-06 00:00:00,standings_27741
63640,727,403,0.0,25,0,1963-10-27 00:00:00,standings_27742
63632,727,404,6.0,9,0,1963-10-27 00:00:00,standings_27743
63630,727,373,54.0,1,6,1963-10-27 00:00:00,standings_27744
63629,727,347,5.0,10,0,1963-10-27 00:00:00,standings_27745
63628,727,401,1.0,16,0,1963-10-27 00:00:00,standings_27746
63626,727,341,22.0,4,1,1963-10-27 00:00:00,standings_27747
63627,727,408,9.0,8,0,1963-10-27 00:00:00,standings_27748
63689,728,346,1.0,15,0,1963-12-28 00:00:00,standings_27749
63690,728,278,0.0,18,0,1963-12-28 00:00:00,standings_27750
63691,728,428,0.0,25,0,1963-12-28 00:00:00,standings_27751
63692,728,403,0.0,26,0,1963-12-28 00:00:00,standings_27752
63693,728,394,0.0,35,0,1963-12-28 00:00:00,standings_27753
63694,728,436,0.0,32,0,1963-12-28 00:00:00,standings_27754
63675,728,289,29.0,2,2,1963-12-28 00:00:00,standings_27755
63726,728,452,0.0,55,0,1963-12-28 00:00:00,standings_27756
63724,728,382,0.0,29,0,1963-12-28 00:00:00,standings_27757
63709,728,429,0.0,53,0,1963-12-28 00:00:00,standings_27758
63699,728,430,2.0,14,0,1963-12-28 00:00:00,standings_27759
63682,728,373,54.0,1,7,1963-12-28 00:00:00,standings_27760
63736,728,410,0.0,51,0,1963-12-28 00:00:00,standings_27761
63735,728,310,0.0,48,0,1963-12-28 00:00:00,standings_27762
63734,728,368,0.0,46,0,1963-12-28 00:00:00,standings_27763
63733,728,413,0.0,45,0,1963-12-28 00:00:00,standings_27764
63731,728,362,0.0,42,0,1963-12-28 00:00:00,standings_27765
63729,728,409,0.0,31,0,1963-12-28 00:00:00,standings_27766
63727,728,340,0.0,24,0,1963-12-28 00:00:00,standings_27767
63725,728,451,0.0,50,0,1963-12-28 00:00:00,standings_27768
63723,728,450,0.0,54,0,1963-12-28 00:00:00,standings_27769
63722,728,433,0.0,49,0,1963-12-28 00:00:00,standings_27770
63721,728,434,0.0,19,0,1963-12-28 00:00:00,standings_27771
63720,728,345,0.0,40,0,1963-12-28 00:00:00,standings_27772
63719,728,449,0.0,39,0,1963-12-28 00:00:00,standings_27773
63718,728,448,0.0,20,0,1963-12-28 00:00:00,standings_27774
63717,728,447,0.0,62,0,1963-12-28 00:00:00,standings_27775
63716,728,446,0.0,61,0,1963-12-28 00:00:00,standings_27776
63715,728,445,0.0,60,0,1963-12-28 00:00:00,standings_27777
63714,728,444,0.0,59,0,1963-12-28 00:00:00,standings_27778
63713,728,443,0.0,57,0,1963-12-28 00:00:00,standings_27779
63712,728,374,0.0,33,0,1963-12-28 00:00:00,standings_27780
63711,728,442,0.0,58,0,1963-12-28 00:00:00,standings_27781
63710,728,441,0.0,56,0,1963-12-28 00:00:00,standings_27782
63708,728,432,0.0,38,0,1963-12-28 00:00:00,standings_27783
63707,728,420,0.0,44,0,1963-12-28 00:00:00,standings_27784
63705,728,305,0.0,22,0,1963-12-28 00:00:00,standings_27785
63706,728,383,0.0,30,0,1963-12-28 00:00:00,standings_27786
63704,728,418,0.0,27,0,1963-12-28 00:00:00,standings_27787
63703,728,423,3.0,12,0,1963-12-28 00:00:00,standings_27788
63702,728,375,1.0,17,0,1963-12-28 00:00:00,standings_27789
63701,728,397,0.0,47,0,1963-12-28 00:00:00,standings_27790
63700,728,376,0.0,37,0,1963-12-28 00:00:00,standings_27791
63698,728,385,6.0,10,0,1963-12-28 00:00:00,standings_27792
63697,728,439,0.0,52,0,1963-12-28 00:00:00,standings_27793
63696,728,438,0.0,23,0,1963-12-28 00:00:00,standings_27794
63695,728,437,0.0,41,0,1963-12-28 00:00:00,standings_27795
63688,728,440,3.0,13,0,1963-12-28 00:00:00,standings_27796
52513,679,383,2.0,5,0,1967-01-02 00:00:00,standings_27797
52514,679,356,1.0,6,0,1967-01-02 00:00:00,standings_27798
52532,680,356,1.0,10,0,1967-05-07 00:00:00,standings_27799
52527,680,345,11.0,2,1,1967-05-07 00:00:00,standings_27800
52529,680,341,4.0,5,0,1967-05-07 00:00:00,standings_27801
52555,681,383,2.0,10,0,1967-06-04 00:00:00,standings_27802
52551,681,345,11.0,2,1,1967-06-04 00:00:00,standings_27803
52557,681,293,0.0,17,0,1967-06-04 00:00:00,standings_27804
52569,681,278,7.0,5,0,1967-06-04 00:00:00,standings_27805
52556,681,356,7.0,4,0,1967-06-04 00:00:00,standings_27806
52583,682,356,7.0,6,0,1967-06-18 00:00:00,standings_27807
52578,682,345,11.0,2,1,1967-06-18 00:00:00,standings_27808
52598,682,385,0.0,20,0,1967-06-18 00:00:00,standings_27809
52592,682,347,0.0,25,0,1967-06-18 00:00:00,standings_27810
52586,682,368,0.0,24,0,1967-06-18 00:00:00,standings_27811
52580,682,341,4.0,10,0,1967-06-18 00:00:00,standings_27812
52596,682,278,11.0,3,0,1967-06-18 00:00:00,standings_27813
52584,682,293,0.0,21,0,1967-06-18 00:00:00,standings_27814
52610,683,383,2.0,16,0,1967-07-02 00:00:00,standings_27815
52606,683,345,12.0,3,1,1967-07-02 00:00:00,standings_27816
52625,683,360,3.0,13,0,1967-07-02 00:00:00,standings_27817
52619,683,374,3.0,14,0,1967-07-02 00:00:00,standings_27818
52623,683,328,10.0,6,0,1967-07-02 00:00:00,standings_27819
52612,683,293,0.0,21,0,1967-07-02 00:00:00,standings_27820
52639,684,356,19.0,3,1,1967-07-15 00:00:00,standings_27821
52634,684,345,14.0,5,1,1967-07-15 00:00:00,standings_27822
52636,684,341,5.0,10,0,1967-07-15 00:00:00,standings_27823
52671,685,293,0.0,25,0,1967-08-06 00:00:00,standings_27824
52665,685,345,14.0,5,1,1967-08-06 00:00:00,standings_27825
52669,685,383,2.0,16,0,1967-08-06 00:00:00,standings_27826
52667,685,341,8.0,8,0,1967-08-06 00:00:00,standings_27827
52673,685,368,0.0,28,0,1967-08-06 00:00:00,standings_27828
52707,686,356,34.0,2,2,1967-08-27 00:00:00,standings_27829
52721,686,360,3.0,13,0,1967-08-27 00:00:00,standings_27830
52702,686,345,14.0,5,1,1967-08-27 00:00:00,standings_27831
52706,686,383,2.0,16,0,1967-08-27 00:00:00,standings_27832
52704,686,341,8.0,9,0,1967-08-27 00:00:00,standings_27833
52718,686,289,9.0,8,0,1967-08-27 00:00:00,standings_27834
52709,686,384,0.0,29,0,1967-08-27 00:00:00,standings_27835
52748,687,356,40.0,2,2,1967-09-10 00:00:00,standings_27836
52749,687,293,0.0,28,0,1967-09-10 00:00:00,standings_27837
52747,687,383,2.0,16,0,1967-09-10 00:00:00,standings_27838
52743,687,345,14.0,6,1,1967-09-10 00:00:00,standings_27839
52745,687,341,17.0,5,1,1967-09-10 00:00:00,standings_27840
52759,687,289,9.0,9,0,1967-09-10 00:00:00,standings_27841
52751,687,368,0.0,31,0,1967-09-10 00:00:00,standings_27842
52791,688,293,0.0,29,0,1967-10-01 00:00:00,standings_27843
52790,688,356,42.0,2,2,1967-10-01 00:00:00,standings_27844
52785,688,345,14.0,7,1,1967-10-01 00:00:00,standings_27845
52787,688,341,17.0,5,1,1967-10-01 00:00:00,standings_27846
52788,688,304,47.0,1,2,1967-10-01 00:00:00,standings_27847
52793,688,368,0.0,32,0,1967-10-01 00:00:00,standings_27848
52833,689,356,46.0,2,2,1967-10-22 00:00:00,standings_27849
52832,689,383,2.0,17,0,1967-10-22 00:00:00,standings_27850
52828,689,345,15.0,6,1,1967-10-22 00:00:00,standings_27851
52830,689,341,20.0,4,1,1967-10-22 00:00:00,standings_27852
52835,689,384,0.0,32,0,1967-10-22 00:00:00,standings_27853
62095,759,403,9.0,3,0,1959-07-05 00:00:00,standings_27854
61955,756,360,2.0,5,0,1959-05-10 00:00:00,standings_27855
61999,757,449,8.0,2,1,1959-05-30 00:00:00,standings_27856
62035,758,403,3.0,9,0,1959-05-31 00:00:00,standings_27857
62034,758,427,4.0,7,0,1959-05-31 00:00:00,standings_27858
62171,760,476,0.0,42,0,1959-07-18 00:00:00,standings_27859
62486,764,479,27.0,2,2,1959-12-12 00:00:00,standings_27860
62487,764,427,19.0,5,0,1959-12-12 00:00:00,standings_27861
62488,764,403,20.0,4,0,1959-12-12 00:00:00,standings_27862
61998,757,553,0.0,48,0,1959-05-30 00:00:00,standings_27863
61996,757,353,0.0,44,0,1959-05-30 00:00:00,standings_27864
62033,758,479,6.0,4,0,1959-05-31 00:00:00,standings_27865
62092,759,356,19.0,1,1,1959-07-05 00:00:00,standings_27866
62162,760,360,8.5,5,0,1959-07-18 00:00:00,standings_27867
62246,761,541,0.0,20,0,1959-08-02 00:00:00,standings_27868
62244,761,456,0.0,19,0,1959-08-02 00:00:00,standings_27869
62240,761,479,23.0,2,2,1959-08-02 00:00:00,standings_27870
62320,762,356,27.0,1,2,1959-08-23 00:00:00,standings_27871
62321,762,479,23.0,2,2,1959-08-23 00:00:00,standings_27872
62405,763,403,20.0,4,0,1959-09-13 00:00:00,standings_27873
62503,764,550,0.0,58,0,1959-12-12 00:00:00,standings_27874
62502,764,483,0.0,29,0,1959-12-12 00:00:00,standings_27875
62489,764,360,16.5,6,1,1959-12-12 00:00:00,standings_27876
61995,757,551,0.0,42,0,1959-05-30 00:00:00,standings_27877
62053,758,353,0.0,47,0,1959-05-31 00:00:00,standings_27878
62032,758,356,15.0,1,1,1959-05-31 00:00:00,standings_27879
62160,760,427,6.0,9,0,1959-07-18 00:00:00,standings_27880
62243,761,360,8.5,7,0,1959-08-02 00:00:00,standings_27881
62241,761,427,9.0,5,0,1959-08-02 00:00:00,standings_27882
62323,762,403,13.0,4,0,1959-08-23 00:00:00,standings_27883
62322,762,427,12.0,5,0,1959-08-23 00:00:00,standings_27884
62402,763,356,31.0,1,2,1959-09-13 00:00:00,standings_27885
61952,756,479,6.0,2,0,1959-05-10 00:00:00,standings_27886
61951,756,356,9.0,1,1,1959-05-10 00:00:00,standings_27887
62119,759,529,3.0,12,0,1959-07-05 00:00:00,standings_27888
62224,760,502,0.0,25,0,1959-07-18 00:00:00,standings_27889
62193,760,514,0.0,35,0,1959-07-18 00:00:00,standings_27890
62195,760,556,0.0,38,0,1959-07-18 00:00:00,standings_27891
62451,763,522,0.0,71,0,1959-09-13 00:00:00,standings_27892
62483,763,432,0.0,34,0,1959-09-13 00:00:00,standings_27893
62454,763,564,0.0,77,0,1959-09-13 00:00:00,standings_27894
62438,763,538,0.0,42,0,1959-09-13 00:00:00,standings_27895
62403,763,479,23.0,3,2,1959-09-13 00:00:00,standings_27896
62485,764,356,31.0,1,2,1959-12-12 00:00:00,standings_27897
63376,720,360,10.0,1,0,1963-06-09 00:00:00,standings_27898
63375,720,386,9.0,4,0,1963-06-09 00:00:00,standings_27899
63405,721,341,7.0,6,0,1963-06-23 00:00:00,standings_27900
63404,721,360,10.0,4,0,1963-06-23 00:00:00,standings_27901
63432,722,386,11.0,3,0,1963-06-30 00:00:00,standings_27902
63463,723,360,10.0,6,0,1963-07-20 00:00:00,standings_27903
63462,723,386,14.0,2,0,1963-07-20 00:00:00,standings_27904
63496,724,360,10.0,6,0,1963-08-04 00:00:00,standings_27905
63494,724,289,13.0,4,1,1963-08-04 00:00:00,standings_27906
63532,725,386,24.0,2,0,1963-09-08 00:00:00,standings_27907
63625,727,360,14.0,5,0,1963-10-27 00:00:00,standings_27908
63623,727,289,25.0,3,2,1963-10-27 00:00:00,standings_27909
63687,728,364,19.0,5,0,1963-12-28 00:00:00,standings_27910
63686,728,427,0.0,21,0,1963-12-28 00:00:00,standings_27911
63684,728,404,6.0,9,0,1963-12-28 00:00:00,standings_27912
63685,728,435,0.0,36,0,1963-12-28 00:00:00,standings_27913
63683,728,356,14.0,7,0,1963-12-28 00:00:00,standings_27914
63681,728,347,6.0,11,0,1963-12-28 00:00:00,standings_27915
63680,728,401,1.0,16,0,1963-12-28 00:00:00,standings_27916
63678,728,341,22.0,4,1,1963-12-28 00:00:00,standings_27917
63679,728,408,9.0,8,0,1963-12-28 00:00:00,standings_27918
63677,728,360,17.0,6,0,1963-12-28 00:00:00,standings_27919
63676,728,386,29.0,3,0,1963-12-28 00:00:00,standings_27920
63396,720,439,0.0,28,0,1963-06-09 00:00:00,standings_27921
63411,721,404,3.0,7,0,1963-06-23 00:00:00,standings_27922
63410,721,356,0.0,16,0,1963-06-23 00:00:00,standings_27923
63441,722,435,0.0,20,0,1963-06-30 00:00:00,standings_27924
63431,722,289,9.0,5,1,1963-06-30 00:00:00,standings_27925
63485,723,430,1.0,14,0,1963-07-20 00:00:00,standings_27926
63461,723,289,13.0,3,1,1963-07-20 00:00:00,standings_27927
63495,724,386,18.0,3,0,1963-08-04 00:00:00,standings_27928
63544,725,440,3.0,12,0,1963-09-08 00:00:00,standings_27929
63608,726,429,0.0,41,0,1963-10-06 00:00:00,standings_27930
63594,726,437,0.0,34,0,1963-10-06 00:00:00,standings_27931
63596,726,439,0.0,40,0,1963-10-06 00:00:00,standings_27932
63651,727,423,3.0,12,0,1963-10-27 00:00:00,standings_27933
63642,727,436,0.0,29,0,1963-10-27 00:00:00,standings_27934
63624,727,386,29.0,2,0,1963-10-27 00:00:00,standings_27935
63728,728,411,0.0,28,0,1963-12-28 00:00:00,standings_27936
63732,728,407,0.0,43,0,1963-12-28 00:00:00,standings_27937
63730,728,412,0.0,34,0,1963-12-28 00:00:00,standings_27938
63737,337,4,25.0,1,1,2010-03-14 12:00:00,standings_27939
63738,337,13,18.0,2,0,2010-03-14 12:00:00,standings_27940
63739,337,1,15.0,3,0,2010-03-14 12:00:00,standings_27941
63740,337,20,12.0,4,0,2010-03-14 12:00:00,standings_27942
63741,337,3,10.0,5,0,2010-03-14 12:00:00,standings_27943
63742,337,30,8.0,6,0,2010-03-14 12:00:00,standings_27944
63743,337,18,6.0,7,0,2010-03-14 12:00:00,standings_27945
63744,337,17,4.0,8,0,2010-03-14 12:00:00,standings_27946
63745,337,24,2.0,9,0,2010-03-14 12:00:00,standings_27947
63746,337,22,1.0,10,0,2010-03-14 12:00:00,standings_27948
63747,337,9,0.0,11,0,2010-03-14 12:00:00,standings_27949
63748,337,16,0.0,12,0,2010-03-14 12:00:00,standings_27950
63749,337,153,0.0,13,0,2010-03-14 12:00:00,standings_27951
63750,337,807,0.0,14,0,2010-03-14 12:00:00,standings_27952
63751,337,5,0.0,15,0,2010-03-14 12:00:00,standings_27953
63752,337,67,0.0,16,0,2010-03-14 12:00:00,standings_27954
63753,337,15,0.0,17,0,2010-03-14 12:00:00,standings_27955
63754,337,37,0.0,18,0,2010-03-14 12:00:00,standings_27956
63755,337,811,0.0,19,0,2010-03-14 12:00:00,standings_27957
63756,337,10,0.0,20,0,2010-03-14 12:00:00,standings_27958
63757,337,808,0.0,21,0,2010-03-14 12:00:00,standings_27959
63758,337,155,0.0,22,0,2010-03-14 12:00:00,standings_27960
63759,337,810,0.0,23,0,2010-03-14 12:00:00,standings_27961
63760,337,812,0.0,24,0,2010-03-14 12:00:00,standings_27962
63761,338,4,37.0,1,1,2010-03-28 06:00:00,standings_27963
63762,338,13,33.0,2,0,2010-03-28 06:00:00,standings_27964
63763,338,1,23.0,4,0,2010-03-28 06:00:00,standings_27965
63764,338,20,12.0,7,0,2010-03-28 06:00:00,standings_27966
63765,338,3,20.0,5,0,2010-03-28 06:00:00,standings_27967
63766,338,30,9.0,8,0,2010-03-28 06:00:00,standings_27968
63767,338,18,31.0,3,1,2010-03-28 06:00:00,standings_27969
63768,338,17,6.0,10,0,2010-03-28 06:00:00,standings_27970
63769,338,24,8.0,9,0,2010-03-28 06:00:00,standings_27971
63770,338,22,5.0,11,0,2010-03-28 06:00:00,standings_27972
63771,338,9,18.0,6,0,2010-03-28 06:00:00,standings_27973
63772,338,16,0.0,13,0,2010-03-28 06:00:00,standings_27974
63773,338,153,0.0,12,0,2010-03-28 06:00:00,standings_27975
63774,338,807,0.0,17,0,2010-03-28 06:00:00,standings_27976
63775,338,5,0.0,15,0,2010-03-28 06:00:00,standings_27977
63776,338,67,0.0,18,0,2010-03-28 06:00:00,standings_27978
63777,338,15,0.0,19,0,2010-03-28 06:00:00,standings_27979
63778,338,37,0.0,14,0,2010-03-28 06:00:00,standings_27980
63779,338,811,0.0,20,0,2010-03-28 06:00:00,standings_27981
63780,338,10,0.0,21,0,2010-03-28 06:00:00,standings_27982
63781,338,808,0.0,22,0,2010-03-28 06:00:00,standings_27983
63782,338,155,0.0,23,0,2010-03-28 06:00:00,standings_27984
63783,338,810,0.0,24,0,2010-03-28 06:00:00,standings_27985
63784,338,812,0.0,16,0,2010-03-28 06:00:00,standings_27986
63785,339,4,37.0,2,1,2010-04-04 08:00:00,standings_27987
63786,339,13,39.0,1,0,2010-04-04 08:00:00,standings_27988
63787,339,1,31.0,6,0,2010-04-04 08:00:00,standings_27989
63788,339,20,37.0,3,1,2010-04-04 08:00:00,standings_27990
63789,339,3,35.0,5,0,2010-04-04 08:00:00,standings_27991
63790,339,30,9.0,10,0,2010-04-04 08:00:00,standings_27992
63791,339,18,35.0,4,1,2010-04-04 08:00:00,standings_27993
63792,339,17,24.0,8,0,2010-04-04 08:00:00,standings_27994
63793,339,24,8.0,11,0,2010-04-04 08:00:00,standings_27995
63794,339,22,5.0,12,0,2010-04-04 08:00:00,standings_27996
63795,339,9,30.0,7,0,2010-04-04 08:00:00,standings_27997
63796,339,16,10.0,9,0,2010-04-04 08:00:00,standings_27998
63797,339,153,2.0,13,0,2010-04-04 08:00:00,standings_27999
63798,339,807,1.0,14,0,2010-04-04 08:00:00,standings_28000
63799,339,5,0.0,17,0,2010-04-04 08:00:00,standings_28001
63800,339,67,0.0,15,0,2010-04-04 08:00:00,standings_28002
63801,339,15,0.0,21,0,2010-04-04 08:00:00,standings_28003
63802,339,37,0.0,16,0,2010-04-04 08:00:00,standings_28004
63803,339,811,0.0,20,0,2010-04-04 08:00:00,standings_28005
63804,339,10,0.0,22,0,2010-04-04 08:00:00,standings_28006
63805,339,808,0.0,23,0,2010-04-04 08:00:00,standings_28007
63806,339,155,0.0,24,0,2010-04-04 08:00:00,standings_28008
63807,339,810,0.0,19,0,2010-04-04 08:00:00,standings_28009
63808,339,812,0.0,18,0,2010-04-04 08:00:00,standings_28010
63809,340,4,49.0,3,1,2010-04-18 06:00:00,standings_28011
63810,340,13,41.0,6,0,2010-04-18 06:00:00,standings_28012
63811,340,1,49.0,4,0,2010-04-18 06:00:00,standings_28013
63812,340,20,45.0,5,1,2010-04-18 06:00:00,standings_28014
63813,340,3,50.0,2,0,2010-04-18 06:00:00,standings_28015
63814,340,30,10.0,10,0,2010-04-18 06:00:00,standings_28016
63815,340,18,60.0,1,2,2010-04-18 06:00:00,standings_28017
63816,340,17,28.0,8,0,2010-04-18 06:00:00,standings_28018
63817,340,24,8.0,11,0,2010-04-18 06:00:00,standings_28019
63818,340,22,5.0,13,0,2010-04-18 06:00:00,standings_28020
63819,340,9,40.0,7,0,2010-04-18 06:00:00,standings_28021
63820,340,16,10.0,9,0,2010-04-18 06:00:00,standings_28022
63821,340,153,2.0,14,0,2010-04-18 06:00:00,standings_28023
63822,340,807,1.0,15,0,2010-04-18 06:00:00,standings_28024
63823,340,5,0.0,18,0,2010-04-18 06:00:00,standings_28025
63824,340,67,0.0,16,0,2010-04-18 06:00:00,standings_28026
63825,340,15,0.0,22,0,2010-04-18 06:00:00,standings_28027
63826,340,37,0.0,17,0,2010-04-18 06:00:00,standings_28028
63827,340,811,0.0,21,0,2010-04-18 06:00:00,standings_28029
63828,340,10,0.0,23,0,2010-04-18 06:00:00,standings_28030
63829,340,808,6.0,12,0,2010-04-18 06:00:00,standings_28031
63830,340,155,0.0,24,0,2010-04-18 06:00:00,standings_28032
63831,340,810,0.0,20,0,2010-04-18 06:00:00,standings_28033
63832,340,812,0.0,19,0,2010-04-18 06:00:00,standings_28034
63833,341,4,67.0,2,1,2010-05-09 12:00:00,standings_28035
63834,341,13,49.0,7,0,2010-05-09 12:00:00,standings_28036
63835,341,1,49.0,6,0,2010-05-09 12:00:00,standings_28037
63836,341,20,60.0,3,1,2010-05-09 12:00:00,standings_28038
63837,341,3,50.0,5,0,2010-05-09 12:00:00,standings_28039
63838,341,30,22.0,9,0,2010-05-09 12:00:00,standings_28040
63839,341,18,70.0,1,2,2010-05-09 12:00:00,standings_28041
63840,341,17,53.0,4,1,2010-05-09 12:00:00,standings_28042
63841,341,24,8.0,11,0,2010-05-09 12:00:00,standings_28043
63842,341,22,7.0,12,0,2010-05-09 12:00:00,standings_28044
63843,341,9,44.0,8,0,2010-05-09 12:00:00,standings_28045
63844,341,16,16.0,10,0,2010-05-09 12:00:00,standings_28046
63845,341,153,3.0,14,0,2010-05-09 12:00:00,standings_28047
63846,341,807,1.0,15,0,2010-05-09 12:00:00,standings_28048
63847,341,5,0.0,19,0,2010-05-09 12:00:00,standings_28049
63848,341,67,0.0,16,0,2010-05-09 12:00:00,standings_28050
63849,341,15,0.0,23,0,2010-05-09 12:00:00,standings_28051
63850,341,37,0.0,17,0,2010-05-09 12:00:00,standings_28052
63851,341,811,0.0,22,0,2010-05-09 12:00:00,standings_28053
63852,341,10,0.0,24,0,2010-05-09 12:00:00,standings_28054
63853,341,808,6.0,13,0,2010-05-09 12:00:00,standings_28055
63854,341,155,0.0,18,0,2010-05-09 12:00:00,standings_28056
63855,341,810,0.0,21,0,2010-05-09 12:00:00,standings_28057
63856,341,812,0.0,20,0,2010-05-09 12:00:00,standings_28058
63905,343,4,79.0,4,1,2010-05-30 11:00:00,standings_28059
63904,342,812,0.0,20,0,2010-05-16 12:00:00,standings_28060
63903,342,810,0.0,21,0,2010-05-16 12:00:00,standings_28061
63902,342,155,0.0,18,0,2010-05-16 12:00:00,standings_28062
63900,342,10,0.0,24,0,2010-05-16 12:00:00,standings_28063
63899,342,811,0.0,23,0,2010-05-16 12:00:00,standings_28064
63897,342,15,0.0,22,0,2010-05-16 12:00:00,standings_28065
63896,342,67,1.0,15,0,2010-05-16 12:00:00,standings_28066
63894,342,807,1.0,16,0,2010-05-16 12:00:00,standings_28067
63893,342,153,3.0,14,0,2010-05-16 12:00:00,standings_28068
63889,342,24,10.0,11,0,2010-05-16 12:00:00,standings_28069
63888,342,17,78.0,1,2,2010-05-16 12:00:00,standings_28070
63887,342,18,70.0,4,2,2010-05-16 12:00:00,standings_28071
63882,342,13,61.0,5,0,2010-05-16 12:00:00,standings_28072
63883,342,1,59.0,7,0,2010-05-16 12:00:00,standings_28073
63884,342,20,78.0,2,1,2010-05-16 12:00:00,standings_28074
63885,342,3,56.0,8,0,2010-05-16 12:00:00,standings_28075
63886,342,30,22.0,9,0,2010-05-16 12:00:00,standings_28076
63898,342,37,0.0,17,0,2010-05-16 12:00:00,standings_28077
63901,342,808,6.0,13,0,2010-05-16 12:00:00,standings_28078
63895,342,5,0.0,19,0,2010-05-16 12:00:00,standings_28079
63892,342,16,20.0,10,0,2010-05-16 12:00:00,standings_28080
63881,342,4,75.0,3,1,2010-05-16 12:00:00,standings_28081
63891,342,9,59.0,6,0,2010-05-16 12:00:00,standings_28082
63890,342,22,7.0,12,0,2010-05-16 12:00:00,standings_28083
63906,343,13,67.0,7,0,2010-05-30 11:00:00,standings_28084
63907,343,1,84.0,3,1,2010-05-30 11:00:00,standings_28085
63908,343,20,78.0,5,1,2010-05-30 11:00:00,standings_28086
63909,343,3,66.0,8,0,2010-05-30 11:00:00,standings_28087
63910,343,30,34.0,9,0,2010-05-30 11:00:00,standings_28088
63911,343,18,88.0,2,2,2010-05-30 11:00:00,standings_28089
63912,343,17,93.0,1,2,2010-05-30 11:00:00,standings_28090
63913,343,24,10.0,11,0,2010-05-30 11:00:00,standings_28091
63914,343,22,7.0,12,0,2010-05-30 11:00:00,standings_28092
63915,343,9,67.0,6,0,2010-05-30 11:00:00,standings_28093
63916,343,16,22.0,10,0,2010-05-30 11:00:00,standings_28094
63917,343,153,3.0,14,0,2010-05-30 11:00:00,standings_28095
63918,343,807,1.0,17,0,2010-05-30 11:00:00,standings_28096
63919,343,5,0.0,19,0,2010-05-30 11:00:00,standings_28097
63920,343,67,1.0,15,0,2010-05-30 11:00:00,standings_28098
63921,343,15,0.0,22,0,2010-05-30 11:00:00,standings_28099
63922,343,37,0.0,18,0,2010-05-30 11:00:00,standings_28100
63923,343,811,0.0,23,0,2010-05-30 11:00:00,standings_28101
63924,343,10,0.0,24,0,2010-05-30 11:00:00,standings_28102
63925,343,808,6.0,13,0,2010-05-30 11:00:00,standings_28103
63926,343,155,1.0,16,0,2010-05-30 11:00:00,standings_28104
63927,343,810,0.0,21,0,2010-05-30 11:00:00,standings_28105
63928,343,812,0.0,20,0,2010-05-30 11:00:00,standings_28106
63929,344,4,94.0,4,1,2010-06-13 16:00:00,standings_28107
63930,344,13,67.0,8,0,2010-06-13 16:00:00,standings_28108
63931,344,1,109.0,1,2,2010-06-13 16:00:00,standings_28109
63932,344,20,90.0,5,1,2010-06-13 16:00:00,standings_28110
63933,344,3,74.0,6,0,2010-06-13 16:00:00,standings_28111
63934,344,30,34.0,9,0,2010-06-13 16:00:00,standings_28112
63935,344,18,106.0,2,2,2010-06-13 16:00:00,standings_28113
63936,344,17,103.0,3,2,2010-06-13 16:00:00,standings_28114
63937,344,24,12.0,11,0,2010-06-13 16:00:00,standings_28115
63938,344,22,7.0,12,0,2010-06-13 16:00:00,standings_28116
63939,344,9,73.0,7,0,2010-06-13 16:00:00,standings_28117
63940,344,16,23.0,10,0,2010-06-13 16:00:00,standings_28118
63941,344,153,3.0,15,0,2010-06-13 16:00:00,standings_28119
63942,344,807,1.0,17,0,2010-06-13 16:00:00,standings_28120
63943,344,5,0.0,19,0,2010-06-13 16:00:00,standings_28121
63944,344,67,5.0,14,0,2010-06-13 16:00:00,standings_28122
63945,344,15,0.0,22,0,2010-06-13 16:00:00,standings_28123
63946,344,37,0.0,18,0,2010-06-13 16:00:00,standings_28124
63947,344,811,0.0,23,0,2010-06-13 16:00:00,standings_28125
63948,344,10,0.0,24,0,2010-06-13 16:00:00,standings_28126
63949,344,808,6.0,13,0,2010-06-13 16:00:00,standings_28127
63950,344,155,1.0,16,0,2010-06-13 16:00:00,standings_28128
63951,344,810,0.0,21,0,2010-06-13 16:00:00,standings_28129
63952,344,812,0.0,20,0,2010-06-13 16:00:00,standings_28130
63953,345,4,98.0,5,1,2010-06-27 12:00:00,standings_28131
63954,345,13,67.0,8,0,2010-06-27 12:00:00,standings_28132
63955,345,1,127.0,1,2,2010-06-27 12:00:00,standings_28133
