constructorResultsId,raceId,constructorId,points,date,constructor_results_rownum
14183,845,5,0.0,2011-05-22 12:00:00,constructor_results_9686
14184,845,3,0.0,2011-05-22 12:00:00,constructor_results_9687
14185,845,205,0.0,2011-05-22 12:00:00,constructor_results_9688
14186,845,166,0.0,2011-05-22 12:00:00,constructor_results_9689
14187,845,164,0.0,2011-05-22 12:00:00,constructor_results_9690
14188,846,9,37.0,2011-05-29 12:00:00,constructor_results_9691
14189,846,6,18.0,2011-05-29 12:00:00,constructor_results_9692
14190,846,1,23.0,2011-05-29 12:00:00,constructor_results_9693
14191,846,15,10.0,2011-05-29 12:00:00,constructor_results_9694
14192,846,10,6.0,2011-05-29 12:00:00,constructor_results_9695
14193,846,4,4.0,2011-05-29 12:00:00,constructor_results_9696
14194,846,3,2.0,2011-05-29 12:00:00,constructor_results_9697
14195,846,5,1.0,2011-05-29 12:00:00,constructor_results_9698
14196,846,131,0.0,2011-05-29 12:00:00,constructor_results_9699
14197,846,205,0.0,2011-05-29 12:00:00,constructor_results_9700
14198,846,166,0.0,2011-05-29 12:00:00,constructor_results_9701
14199,846,164,0.0,2011-05-29 12:00:00,constructor_results_9702
14200,847,1,25.0,2011-06-12 17:00:00,constructor_results_9703
14201,847,9,33.0,2011-06-12 17:00:00,constructor_results_9704
14202,847,131,12.0,2011-06-12 17:00:00,constructor_results_9705
14203,847,4,10.0,2011-06-12 17:00:00,constructor_results_9706
14204,847,6,8.0,2011-06-12 17:00:00,constructor_results_9707
14205,847,15,6.0,2011-06-12 17:00:00,constructor_results_9708
14206,847,5,5.0,2011-06-12 17:00:00,constructor_results_9709
14207,847,3,2.0,2011-06-12 17:00:00,constructor_results_9710
14208,847,164,0.0,2011-06-12 17:00:00,constructor_results_9711
14209,847,166,0.0,2011-06-12 17:00:00,constructor_results_9712
14210,847,205,0.0,2011-06-12 17:00:00,constructor_results_9713
14211,847,10,0.0,2011-06-12 17:00:00,constructor_results_9714
14212,848,9,40.0,2011-06-26 12:00:00,constructor_results_9715
14213,848,6,28.0,2011-06-26 12:00:00,constructor_results_9716
14214,848,1,20.0,2011-06-26 12:00:00,constructor_results_9717
14215,848,131,6.0,2011-06-26 12:00:00,constructor_results_9718
14216,848,5,4.0,2011-06-26 12:00:00,constructor_results_9719
14217,848,10,2.0,2011-06-26 12:00:00,constructor_results_9720
14218,848,4,1.0,2011-06-26 12:00:00,constructor_results_9721
14219,848,15,0.0,2011-06-26 12:00:00,constructor_results_9722
14220,848,3,0.0,2011-06-26 12:00:00,constructor_results_9723
14221,848,205,0.0,2011-06-26 12:00:00,constructor_results_9724
14222,848,166,0.0,2011-06-26 12:00:00,constructor_results_9725
14223,848,164,0.0,2011-06-26 12:00:00,constructor_results_9726
14224,849,6,35.0,2011-07-10 12:00:00,constructor_results_9727
14225,849,9,33.0,2011-07-10 12:00:00,constructor_results_9728
14226,849,1,12.0,2011-07-10 12:00:00,constructor_results_9729
14227,849,131,10.0,2011-07-10 12:00:00,constructor_results_9730
14228,849,15,6.0,2011-07-10 12:00:00,constructor_results_9731
14229,849,4,4.0,2011-07-10 12:00:00,constructor_results_9732
14230,849,5,1.0,2011-07-10 12:00:00,constructor_results_9733
14231,849,10,0.0,2011-07-10 12:00:00,constructor_results_9734
14232,849,3,0.0,2011-07-10 12:00:00,constructor_results_9735
14233,849,166,0.0,2011-07-10 12:00:00,constructor_results_9736
14234,849,164,0.0,2011-07-10 12:00:00,constructor_results_9737
14235,849,205,0.0,2011-07-10 12:00:00,constructor_results_9738
14236,850,1,25.0,2011-07-24 12:00:00,constructor_results_9739
14237,850,6,28.0,2011-07-24 12:00:00,constructor_results_9740
14238,850,9,27.0,2011-07-24 12:00:00,constructor_results_9741
14239,850,10,8.0,2011-07-24 12:00:00,constructor_results_9742
14240,850,131,10.0,2011-07-24 12:00:00,constructor_results_9743
14241,850,15,2.0,2011-07-24 12:00:00,constructor_results_9744
14242,850,4,1.0,2011-07-24 12:00:00,constructor_results_9745
14243,850,5,0.0,2011-07-24 12:00:00,constructor_results_9746
14244,850,3,0.0,2011-07-24 12:00:00,constructor_results_9747
14245,850,205,0.0,2011-07-24 12:00:00,constructor_results_9748
14246,850,166,0.0,2011-07-24 12:00:00,constructor_results_9749
14247,850,164,0.0,2011-07-24 12:00:00,constructor_results_9750
14248,851,1,37.0,2011-07-31 12:00:00,constructor_results_9751
14249,851,9,28.0,2011-07-31 12:00:00,constructor_results_9752
14250,851,6,23.0,2011-07-31 12:00:00,constructor_results_9753
14251,851,10,6.0,2011-07-31 12:00:00,constructor_results_9754
14252,851,5,5.0,2011-07-31 12:00:00,constructor_results_9755
14253,851,131,2.0,2011-07-31 12:00:00,constructor_results_9756
14254,851,15,0.0,2011-07-31 12:00:00,constructor_results_9757
14255,851,4,0.0,2011-07-31 12:00:00,constructor_results_9758
14256,851,3,0.0,2011-07-31 12:00:00,constructor_results_9759
14257,851,166,0.0,2011-07-31 12:00:00,constructor_results_9760
14258,851,164,0.0,2011-07-31 12:00:00,constructor_results_9761
14259,851,205,0.0,2011-07-31 12:00:00,constructor_results_9762
14260,852,9,43.0,2011-08-28 12:00:00,constructor_results_9763
14261,852,1,15.0,2011-08-28 12:00:00,constructor_results_9764
14262,852,6,16.0,2011-08-28 12:00:00,constructor_results_9765
14263,852,131,18.0,2011-08-28 12:00:00,constructor_results_9766
14264,852,10,6.0,2011-08-28 12:00:00,constructor_results_9767
14265,852,4,2.0,2011-08-28 12:00:00,constructor_results_9768
14266,852,3,1.0,2011-08-28 12:00:00,constructor_results_9769
14267,852,15,0.0,2011-08-28 12:00:00,constructor_results_9770
14268,852,205,0.0,2011-08-28 12:00:00,constructor_results_9771
14269,852,166,0.0,2011-08-28 12:00:00,constructor_results_9772
14270,852,164,0.0,2011-08-28 12:00:00,constructor_results_9773
14271,852,5,0.0,2011-08-28 12:00:00,constructor_results_9774
14272,853,9,25.0,2011-09-11 12:00:00,constructor_results_9775
14273,853,1,30.0,2011-09-11 12:00:00,constructor_results_9776
14274,853,6,23.0,2011-09-11 12:00:00,constructor_results_9777
14275,853,131,10.0,2011-09-11 12:00:00,constructor_results_9778
14276,853,5,7.0,2011-09-11 12:00:00,constructor_results_9779
14277,853,10,4.0,2011-09-11 12:00:00,constructor_results_9780
14278,853,4,2.0,2011-09-11 12:00:00,constructor_results_9781
14279,853,3,0.0,2011-09-11 12:00:00,constructor_results_9782
14280,853,205,0.0,2011-09-11 12:00:00,constructor_results_9783
14281,853,166,0.0,2011-09-11 12:00:00,constructor_results_9784
14282,853,164,0.0,2011-09-11 12:00:00,constructor_results_9785
14283,853,15,0.0,2011-09-11 12:00:00,constructor_results_9786
14284,854,9,40.0,2011-09-25 12:00:00,constructor_results_9787
14285,854,1,28.0,2011-09-25 12:00:00,constructor_results_9788
14286,854,6,14.0,2011-09-25 12:00:00,constructor_results_9789
14287,854,10,12.0,2011-09-25 12:00:00,constructor_results_9790
14288,854,131,6.0,2011-09-25 12:00:00,constructor_results_9791
14289,854,15,1.0,2011-09-25 12:00:00,constructor_results_9792
14290,854,3,0.0,2011-09-25 12:00:00,constructor_results_9793
14291,854,5,0.0,2011-09-25 12:00:00,constructor_results_9794
14292,854,4,0.0,2011-09-25 12:00:00,constructor_results_9795
14293,854,205,0.0,2011-09-25 12:00:00,constructor_results_9796
14294,854,166,0.0,2011-09-25 12:00:00,constructor_results_9797
14295,854,164,0.0,2011-09-25 12:00:00,constructor_results_9798
14296,855,1,35.0,2011-10-09 06:00:00,constructor_results_9799
14297,855,6,24.0,2011-10-09 06:00:00,constructor_results_9800
14298,855,9,27.0,2011-10-09 06:00:00,constructor_results_9801
14299,855,131,9.0,2011-10-09 06:00:00,constructor_results_9802
14300,855,15,4.0,2011-10-09 06:00:00,constructor_results_9803
14301,855,4,2.0,2011-10-09 06:00:00,constructor_results_9804
14302,855,10,0.0,2011-10-09 06:00:00,constructor_results_9805
14303,855,3,0.0,2011-10-09 06:00:00,constructor_results_9806
14304,855,5,0.0,2011-10-09 06:00:00,constructor_results_9807
14305,855,205,0.0,2011-10-09 06:00:00,constructor_results_9808
14306,855,166,0.0,2011-10-09 06:00:00,constructor_results_9809
14307,855,164,0.0,2011-10-09 06:00:00,constructor_results_9810
14308,856,9,40.0,2011-10-16 06:00:00,constructor_results_9811
14309,856,1,30.0,2011-10-16 06:00:00,constructor_results_9812
14310,856,6,18.0,2011-10-16 06:00:00,constructor_results_9813
14311,856,5,8.0,2011-10-16 06:00:00,constructor_results_9814
14312,856,131,4.0,2011-10-16 06:00:00,constructor_results_9815
14313,856,10,1.0,2011-10-16 06:00:00,constructor_results_9816
14314,856,3,0.0,2011-10-16 06:00:00,constructor_results_9817
14315,856,4,0.0,2011-10-16 06:00:00,constructor_results_9818
14316,856,205,0.0,2011-10-16 06:00:00,constructor_results_9819
14317,856,15,0.0,2011-10-16 06:00:00,constructor_results_9820
14318,856,166,0.0,2011-10-16 06:00:00,constructor_results_9821
14319,856,164,0.0,2011-10-16 06:00:00,constructor_results_9822
14320,857,9,37.0,2011-10-30 09:30:00,constructor_results_9823
14321,857,1,24.0,2011-10-30 09:30:00,constructor_results_9824
14322,857,6,15.0,2011-10-30 09:30:00,constructor_results_9825
14323,857,131,18.0,2011-10-30 09:30:00,constructor_results_9826
14324,857,5,4.0,2011-10-30 09:30:00,constructor_results_9827
14325,857,10,2.0,2011-10-30 09:30:00,constructor_results_9828
14326,857,15,1.0,2011-10-30 09:30:00,constructor_results_9829
14327,857,4,0.0,2011-10-30 09:30:00,constructor_results_9830
14328,857,205,0.0,2011-10-30 09:30:00,constructor_results_9831
14329,857,3,0.0,2011-10-30 09:30:00,constructor_results_9832
14330,857,166,0.0,2011-10-30 09:30:00,constructor_results_9833
14331,857,164,0.0,2011-10-30 09:30:00,constructor_results_9834
14332,858,1,40.0,2011-11-13 13:00:00,constructor_results_9835
14333,858,6,28.0,2011-11-13 13:00:00,constructor_results_9836
14334,858,9,12.0,2011-11-13 13:00:00,constructor_results_9837
14335,858,131,14.0,2011-11-13 13:00:00,constructor_results_9838
14336,858,10,6.0,2011-11-13 13:00:00,constructor_results_9839
14337,858,15,1.0,2011-11-13 13:00:00,constructor_results_9840
14338,858,3,0.0,2011-11-13 13:00:00,constructor_results_9841
14339,858,4,0.0,2011-11-13 13:00:00,constructor_results_9842
14340,858,5,0.0,2011-11-13 13:00:00,constructor_results_9843
14341,858,205,0.0,2011-11-13 13:00:00,constructor_results_9844
14342,858,166,0.0,2011-11-13 13:00:00,constructor_results_9845
14343,858,164,0.0,2011-11-13 13:00:00,constructor_results_9846
14344,859,9,43.0,2011-11-27 16:00:00,constructor_results_9847
14345,859,1,15.0,2011-11-27 16:00:00,constructor_results_9848
14346,859,6,22.0,2011-11-27 16:00:00,constructor_results_9849
14347,859,10,12.0,2011-11-27 16:00:00,constructor_results_9850
14348,859,131,6.0,2011-11-27 16:00:00,constructor_results_9851
14349,859,15,2.0,2011-11-27 16:00:00,constructor_results_9852
14350,859,4,1.0,2011-11-27 16:00:00,constructor_results_9853
14351,859,5,0.0,2011-11-27 16:00:00,constructor_results_9854
14352,859,3,0.0,2011-11-27 16:00:00,constructor_results_9855
14353,859,205,0.0,2011-11-27 16:00:00,constructor_results_9856
14354,859,166,0.0,2011-11-27 16:00:00,constructor_results_9857
14355,859,164,0.0,2011-11-27 16:00:00,constructor_results_9858
14356,860,1,40.0,2012-03-18 06:00:00,constructor_results_9859
14357,860,9,30.0,2012-03-18 06:00:00,constructor_results_9860
14358,860,6,10.0,2012-03-18 06:00:00,constructor_results_9861
14359,860,15,12.0,2012-03-18 06:00:00,constructor_results_9862
14360,860,208,6.0,2012-03-18 06:00:00,constructor_results_9863
14361,860,5,2.0,2012-03-18 06:00:00,constructor_results_9864
14362,860,10,1.0,2012-03-18 06:00:00,constructor_results_9865
14363,860,131,0.0,2012-03-18 06:00:00,constructor_results_9866
14364,860,3,0.0,2012-03-18 06:00:00,constructor_results_9867
14365,860,206,0.0,2012-03-18 06:00:00,constructor_results_9868
14366,860,207,0.0,2012-03-18 06:00:00,constructor_results_9869
14367,861,6,25.0,2012-03-25 08:00:00,constructor_results_9870
14368,861,15,18.0,2012-03-25 08:00:00,constructor_results_9871
14369,861,1,15.0,2012-03-25 08:00:00,constructor_results_9872
14370,861,9,12.0,2012-03-25 08:00:00,constructor_results_9873
14371,861,208,10.0,2012-03-25 08:00:00,constructor_results_9874
14372,861,3,8.0,2012-03-25 08:00:00,constructor_results_9875
14373,861,10,8.0,2012-03-25 08:00:00,constructor_results_9876
14374,861,5,4.0,2012-03-25 08:00:00,constructor_results_9877
14375,861,131,1.0,2012-03-25 08:00:00,constructor_results_9878
14376,861,207,0.0,2012-03-25 08:00:00,constructor_results_9879
14377,861,206,0.0,2012-03-25 08:00:00,constructor_results_9880
14378,861,164,0.0,2012-03-25 08:00:00,constructor_results_9881
14379,862,131,25.0,2012-04-15 07:00:00,constructor_results_9882
14380,862,1,33.0,2012-04-15 07:00:00,constructor_results_9883
14381,862,9,22.0,2012-04-15 07:00:00,constructor_results_9884
14382,862,208,8.0,2012-04-15 07:00:00,constructor_results_9885
14383,862,3,10.0,2012-04-15 07:00:00,constructor_results_9886
14384,862,6,2.0,2012-04-15 07:00:00,constructor_results_9887
14385,862,15,1.0,2012-04-15 07:00:00,constructor_results_9888
14386,862,10,0.0,2012-04-15 07:00:00,constructor_results_9889
14387,862,5,0.0,2012-04-15 07:00:00,constructor_results_9890
14388,862,207,0.0,2012-04-15 07:00:00,constructor_results_9891
14389,862,206,0.0,2012-04-15 07:00:00,constructor_results_9892
14390,862,164,0.0,2012-04-15 07:00:00,constructor_results_9893
14391,863,9,37.0,2012-04-22 12:00:00,constructor_results_9894
14392,863,208,33.0,2012-04-22 12:00:00,constructor_results_9895
14393,863,131,11.0,2012-04-22 12:00:00,constructor_results_9896
14394,863,10,8.0,2012-04-22 12:00:00,constructor_results_9897
14395,863,6,8.0,2012-04-22 12:00:00,constructor_results_9898
14396,863,1,4.0,2012-04-22 12:00:00,constructor_results_9899
14397,863,15,0.0,2012-04-22 12:00:00,constructor_results_9900
14398,863,5,0.0,2012-04-22 12:00:00,constructor_results_9901
14399,863,207,0.0,2012-04-22 12:00:00,constructor_results_9902
14400,863,206,0.0,2012-04-22 12:00:00,constructor_results_9903
14401,863,164,0.0,2012-04-22 12:00:00,constructor_results_9904
14402,863,3,0.0,2012-04-22 12:00:00,constructor_results_9905
14403,864,3,25.0,2012-05-13 12:00:00,constructor_results_9906
14404,864,6,18.0,2012-05-13 12:00:00,constructor_results_9907
14405,864,208,27.0,2012-05-13 12:00:00,constructor_results_9908
14406,864,15,10.0,2012-05-13 12:00:00,constructor_results_9909
14407,864,9,8.0,2012-05-13 12:00:00,constructor_results_9910
14408,864,131,6.0,2012-05-13 12:00:00,constructor_results_9911
14409,864,1,6.0,2012-05-13 12:00:00,constructor_results_9912
14410,864,10,1.0,2012-05-13 12:00:00,constructor_results_9913
14411,864,5,0.0,2012-05-13 12:00:00,constructor_results_9914
14412,864,207,0.0,2012-05-13 12:00:00,constructor_results_9915
14413,864,206,0.0,2012-05-13 12:00:00,constructor_results_9916
14414,864,164,0.0,2012-05-13 12:00:00,constructor_results_9917
14415,865,9,37.0,2012-05-27 12:00:00,constructor_results_9918
14416,865,131,18.0,2012-05-27 12:00:00,constructor_results_9919
14417,865,6,23.0,2012-05-27 12:00:00,constructor_results_9920
14418,865,1,10.0,2012-05-27 12:00:00,constructor_results_9921
14419,865,10,10.0,2012-05-27 12:00:00,constructor_results_9922
14420,865,208,2.0,2012-05-27 12:00:00,constructor_results_9923
14421,865,3,1.0,2012-05-27 12:00:00,constructor_results_9924
14422,865,15,0.0,2012-05-27 12:00:00,constructor_results_9925
14423,865,5,0.0,2012-05-27 12:00:00,constructor_results_9926
14424,865,207,0.0,2012-05-27 12:00:00,constructor_results_9927
14425,865,206,0.0,2012-05-27 12:00:00,constructor_results_9928
14426,865,164,0.0,2012-05-27 12:00:00,constructor_results_9929
14427,866,1,25.0,2012-06-10 18:00:00,constructor_results_9930
14428,866,208,22.0,2012-06-10 18:00:00,constructor_results_9931
14429,866,15,17.0,2012-06-10 18:00:00,constructor_results_9932
14430,866,9,18.0,2012-06-10 18:00:00,constructor_results_9933
14431,866,6,11.0,2012-06-10 18:00:00,constructor_results_9934
14432,866,131,8.0,2012-06-10 18:00:00,constructor_results_9935
14433,866,10,0.0,2012-06-10 18:00:00,constructor_results_9936
14434,866,3,0.0,2012-06-10 18:00:00,constructor_results_9937
14435,866,5,0.0,2012-06-10 18:00:00,constructor_results_9938
14436,866,207,0.0,2012-06-10 18:00:00,constructor_results_9939
14437,866,206,0.0,2012-06-10 18:00:00,constructor_results_9940
14438,866,164,0.0,2012-06-10 18:00:00,constructor_results_9941
14439,867,6,25.0,2012-06-24 12:00:00,constructor_results_9942
14440,867,208,18.0,2012-06-24 12:00:00,constructor_results_9943
14441,867,131,23.0,2012-06-24 12:00:00,constructor_results_9944
14442,867,9,12.0,2012-06-24 12:00:00,constructor_results_9945
14443,867,10,16.0,2012-06-24 12:00:00,constructor_results_9946
14444,867,1,4.0,2012-06-24 12:00:00,constructor_results_9947
14445,867,15,2.0,2012-06-24 12:00:00,constructor_results_9948
14446,867,3,1.0,2012-06-24 12:00:00,constructor_results_9949
14447,867,5,0.0,2012-06-24 12:00:00,constructor_results_9950
14448,867,207,0.0,2012-06-24 12:00:00,constructor_results_9951
14449,867,206,0.0,2012-06-24 12:00:00,constructor_results_9952
14450,867,164,0.0,2012-06-24 12:00:00,constructor_results_9953
14451,868,9,40.0,2012-07-08 12:00:00,constructor_results_9954
14452,868,6,30.0,2012-07-08 12:00:00,constructor_results_9955
14453,868,208,18.0,2012-07-08 12:00:00,constructor_results_9956
14454,868,131,6.0,2012-07-08 12:00:00,constructor_results_9957
14455,868,1,5.0,2012-07-08 12:00:00,constructor_results_9958
14456,868,3,2.0,2012-07-08 12:00:00,constructor_results_9959
14457,868,15,0.0,2012-07-08 12:00:00,constructor_results_9960
14458,868,10,0.0,2012-07-08 12:00:00,constructor_results_9961
14459,868,5,0.0,2012-07-08 12:00:00,constructor_results_9962
14460,868,207,0.0,2012-07-08 12:00:00,constructor_results_9963
14461,868,206,0.0,2012-07-08 12:00:00,constructor_results_9964
14462,868,164,0.0,2012-07-08 12:00:00,constructor_results_9965
14463,869,6,25.0,2012-07-22 12:00:00,constructor_results_9966
14464,869,9,14.0,2012-07-22 12:00:00,constructor_results_9967
14465,869,1,18.0,2012-07-22 12:00:00,constructor_results_9968
14466,869,208,15.0,2012-07-22 12:00:00,constructor_results_9969
14467,869,15,20.0,2012-07-22 12:00:00,constructor_results_9970
14468,869,131,7.0,2012-07-22 12:00:00,constructor_results_9971
14469,869,10,2.0,2012-07-22 12:00:00,constructor_results_9972
14470,869,5,0.0,2012-07-22 12:00:00,constructor_results_9973
14471,869,3,0.0,2012-07-22 12:00:00,constructor_results_9974
14472,869,207,0.0,2012-07-22 12:00:00,constructor_results_9975
14473,869,206,0.0,2012-07-22 12:00:00,constructor_results_9976
14474,869,164,0.0,2012-07-22 12:00:00,constructor_results_9977
14475,870,1,33.0,2012-07-29 12:00:00,constructor_results_9978
14476,870,208,33.0,2012-07-29 12:00:00,constructor_results_9979
14477,870,9,16.0,2012-07-29 12:00:00,constructor_results_9980
14478,870,6,12.0,2012-07-29 12:00:00,constructor_results_9981
14479,870,3,6.0,2012-07-29 12:00:00,constructor_results_9982
14480,870,131,1.0,2012-07-29 12:00:00,constructor_results_9983
14481,870,10,0.0,2012-07-29 12:00:00,constructor_results_9984
14482,870,15,0.0,2012-07-29 12:00:00,constructor_results_9985
14483,870,5,0.0,2012-07-29 12:00:00,constructor_results_9986
14484,870,207,0.0,2012-07-29 12:00:00,constructor_results_9987
14485,870,206,0.0,2012-07-29 12:00:00,constructor_results_9988
14486,870,164,0.0,2012-07-29 12:00:00,constructor_results_9989
14487,871,1,25.0,2012-09-02 12:00:00,constructor_results_9990
14488,871,9,26.0,2012-09-02 12:00:00,constructor_results_9991
14489,871,208,15.0,2012-09-02 12:00:00,constructor_results_9992
14490,871,10,13.0,2012-09-02 12:00:00,constructor_results_9993
14491,871,6,10.0,2012-09-02 12:00:00,constructor_results_9994
14492,871,131,6.0,2012-09-02 12:00:00,constructor_results_9995
14493,871,5,6.0,2012-09-02 12:00:00,constructor_results_9996
14494,871,3,0.0,2012-09-02 12:00:00,constructor_results_9997
14495,871,15,0.0,2012-09-02 12:00:00,constructor_results_9998
14496,871,207,0.0,2012-09-02 12:00:00,constructor_results_9999
14497,871,206,0.0,2012-09-02 12:00:00,constructor_results_10000
14498,871,164,0.0,2012-09-02 12:00:00,constructor_results_10001
14499,872,1,25.0,2012-09-09 12:00:00,constructor_results_10002
14500,872,15,20.0,2012-09-09 12:00:00,constructor_results_10003
14501,872,6,27.0,2012-09-09 12:00:00,constructor_results_10004
14502,872,208,10.0,2012-09-09 12:00:00,constructor_results_10005
14503,872,131,14.0,2012-09-09 12:00:00,constructor_results_10006
14504,872,10,4.0,2012-09-09 12:00:00,constructor_results_10007
14505,872,3,1.0,2012-09-09 12:00:00,constructor_results_10008
14506,872,5,0.0,2012-09-09 12:00:00,constructor_results_10009
14507,872,207,0.0,2012-09-09 12:00:00,constructor_results_10010
14508,872,206,0.0,2012-09-09 12:00:00,constructor_results_10011
14509,872,164,0.0,2012-09-09 12:00:00,constructor_results_10012
14510,872,9,0.0,2012-09-09 12:00:00,constructor_results_10013
14511,873,9,25.0,2012-09-23 12:00:00,constructor_results_10014
14512,873,1,18.0,2012-09-23 12:00:00,constructor_results_10015
14513,873,6,19.0,2012-09-23 12:00:00,constructor_results_10016
14514,873,10,12.0,2012-09-23 12:00:00,constructor_results_10017
14515,873,131,10.0,2012-09-23 12:00:00,constructor_results_10018
14516,873,208,14.0,2012-09-23 12:00:00,constructor_results_10019
14517,873,5,2.0,2012-09-23 12:00:00,constructor_results_10020
14518,873,15,1.0,2012-09-23 12:00:00,constructor_results_10021
14519,873,206,0.0,2012-09-23 12:00:00,constructor_results_10022
14520,873,207,0.0,2012-09-23 12:00:00,constructor_results_10023
14524,874,9,27.0,2012-10-07 06:00:00,constructor_results_10024
14522,873,3,0.0,2012-09-23 12:00:00,constructor_results_10025
14523,873,164,0.0,2012-09-23 12:00:00,constructor_results_10026
14525,874,6,18.0,2012-10-07 06:00:00,constructor_results_10027
14526,874,15,15.0,2012-10-07 06:00:00,constructor_results_10028
14527,874,1,22.0,2012-10-07 06:00:00,constructor_results_10029
14528,874,208,8.0,2012-10-07 06:00:00,constructor_results_10030
14529,874,10,6.0,2012-10-07 06:00:00,constructor_results_10031
14530,874,3,4.0,2012-10-07 06:00:00,constructor_results_10032
14531,874,5,1.0,2012-10-07 06:00:00,constructor_results_10033
14532,874,131,0.0,2012-10-07 06:00:00,constructor_results_10034
14533,874,207,0.0,2012-10-07 06:00:00,constructor_results_10035
14534,874,206,0.0,2012-10-07 06:00:00,constructor_results_10036
14535,874,164,0.0,2012-10-07 06:00:00,constructor_results_10037
14536,875,9,43.0,2012-10-14 06:00:00,constructor_results_10038
14537,875,6,27.0,2012-10-14 06:00:00,constructor_results_10039
14538,875,208,16.0,2012-10-14 06:00:00,constructor_results_10040
14539,875,10,8.0,2012-10-14 06:00:00,constructor_results_10041
14540,875,5,6.0,2012-10-14 06:00:00,constructor_results_10042
14541,875,1,1.0,2012-10-14 06:00:00,constructor_results_10043
14542,875,15,0.0,2012-10-14 06:00:00,constructor_results_10044
14543,875,131,0.0,2012-10-14 06:00:00,constructor_results_10045
14544,875,3,0.0,2012-10-14 06:00:00,constructor_results_10046
14545,875,207,0.0,2012-10-14 06:00:00,constructor_results_10047
14546,875,206,0.0,2012-10-14 06:00:00,constructor_results_10048
14547,875,164,0.0,2012-10-14 06:00:00,constructor_results_10049
14548,876,9,40.0,2012-10-28 09:30:00,constructor_results_10050
14549,876,6,26.0,2012-10-28 09:30:00,constructor_results_10051
14550,876,1,22.0,2012-10-28 09:30:00,constructor_results_10052
14551,876,208,8.0,2012-10-28 09:30:00,constructor_results_10053
14552,876,10,4.0,2012-10-28 09:30:00,constructor_results_10054
14553,876,3,1.0,2012-10-28 09:30:00,constructor_results_10055
14554,876,131,0.0,2012-10-28 09:30:00,constructor_results_10056
14555,876,5,0.0,2012-10-28 09:30:00,constructor_results_10057
14556,876,15,0.0,2012-10-28 09:30:00,constructor_results_10058
14557,876,207,0.0,2012-10-28 09:30:00,constructor_results_10059
14558,876,206,0.0,2012-10-28 09:30:00,constructor_results_10060
14559,876,164,0.0,2012-10-28 09:30:00,constructor_results_10061
14560,877,208,25.0,2012-11-04 13:00:00,constructor_results_10062
14561,877,6,24.0,2012-11-04 13:00:00,constructor_results_10063
14562,877,9,15.0,2012-11-04 13:00:00,constructor_results_10064
14563,877,1,12.0,2012-11-04 13:00:00,constructor_results_10065
14564,877,3,14.0,2012-11-04 13:00:00,constructor_results_10066
14565,877,15,8.0,2012-11-04 13:00:00,constructor_results_10067
14566,877,10,2.0,2012-11-04 13:00:00,constructor_results_10068
14567,877,5,1.0,2012-11-04 13:00:00,constructor_results_10069
14568,877,131,0.0,2012-11-04 13:00:00,constructor_results_10070
14569,877,207,0.0,2012-11-04 13:00:00,constructor_results_10071
14570,877,206,0.0,2012-11-04 13:00:00,constructor_results_10072
14571,877,164,0.0,2012-11-04 13:00:00,constructor_results_10073
14572,878,1,35.0,2012-11-18 19:00:00,constructor_results_10074
14573,878,9,18.0,2012-11-18 19:00:00,constructor_results_10075
14574,878,6,27.0,2012-11-18 19:00:00,constructor_results_10076
14575,878,208,14.0,2012-11-18 19:00:00,constructor_results_10077
14576,878,10,4.0,2012-11-18 19:00:00,constructor_results_10078
14577,878,3,3.0,2012-11-18 19:00:00,constructor_results_10079
14578,878,15,0.0,2012-11-18 19:00:00,constructor_results_10080
14579,878,5,0.0,2012-11-18 19:00:00,constructor_results_10081
14580,878,131,0.0,2012-11-18 19:00:00,constructor_results_10082
14581,878,207,0.0,2012-11-18 19:00:00,constructor_results_10083
14582,878,206,0.0,2012-11-18 19:00:00,constructor_results_10084
14583,878,164,0.0,2012-11-18 19:00:00,constructor_results_10085
14584,879,1,25.0,2012-11-25 16:00:00,constructor_results_10086
14585,879,6,33.0,2012-11-25 16:00:00,constructor_results_10087
14586,879,9,20.0,2012-11-25 16:00:00,constructor_results_10088
14587,879,10,10.0,2012-11-25 16:00:00,constructor_results_10089
14588,879,131,6.0,2012-11-25 16:00:00,constructor_results_10090
14589,879,5,4.0,2012-11-25 16:00:00,constructor_results_10091
14590,879,15,2.0,2012-11-25 16:00:00,constructor_results_10092
14591,879,208,1.0,2012-11-25 16:00:00,constructor_results_10093
14592,879,207,0.0,2012-11-25 16:00:00,constructor_results_10094
14593,879,206,0.0,2012-11-25 16:00:00,constructor_results_10095
14594,879,164,0.0,2012-11-25 16:00:00,constructor_results_10096
14595,879,3,0.0,2012-11-25 16:00:00,constructor_results_10097
14596,880,208,26.0,2013-03-17 06:00:00,constructor_results_10098
14597,880,6,30.0,2013-03-17 06:00:00,constructor_results_10099
14598,880,9,23.0,2013-03-17 06:00:00,constructor_results_10100
14599,880,131,10.0,2013-03-17 06:00:00,constructor_results_10101
14600,880,10,10.0,2013-03-17 06:00:00,constructor_results_10102
14601,880,1,2.0,2013-03-17 06:00:00,constructor_results_10103
14602,880,5,0.0,2013-03-17 06:00:00,constructor_results_10104
14603,880,15,0.0,2013-03-17 06:00:00,constructor_results_10105
14604,880,3,0.0,2013-03-17 06:00:00,constructor_results_10106
14605,880,206,0.0,2013-03-17 06:00:00,constructor_results_10107
14606,880,207,0.0,2013-03-17 06:00:00,constructor_results_10108
