raceId,year,round,circuitId,name,date,time,races_rownum
1003,2018,15,15,Singapore Grand Prix,2018-09-16 12:10:00,12:10:00,races_991
1004,2018,16,71,Russian Grand Prix,2018-09-30 11:10:00,11:10:00,races_992
1005,2018,17,22,Japanese Grand Prix,2018-10-07 05:10:00,05:10:00,races_993
1006,2018,18,69,United States Grand Prix,2018-10-21 18:10:00,18:10:00,races_994
1007,2018,19,32,Mexican Grand Prix,2018-10-28 19:10:00,19:10:00,races_995
1008,2018,20,18,Brazilian Grand Prix,2018-11-11 17:10:00,17:10:00,races_996
1009,2018,21,24,Abu Dhabi Grand Prix,2018-11-25 13:10:00,13:10:00,races_997
1010,2019,1,1,Australian Grand Prix,2019-03-17 05:10:00,05:10:00,races_998
1011,2019,2,3,Bahrain Grand Prix,2019-03-31 15:10:00,15:10:00,races_999
1012,2019,3,17,Chinese Grand Prix,2019-04-14 06:10:00,06:10:00,races_1000
1013,2019,4,73,Azerbaijan Grand Prix,2019-04-28 12:10:00,12:10:00,races_1001
1014,2019,5,4,Spanish Grand Prix,2019-05-12 13:10:00,13:10:00,races_1002
1015,2019,6,6,Monaco Grand Prix,2019-05-26 13:10:00,13:10:00,races_1003
1016,2019,7,7,Canadian Grand Prix,2019-06-09 18:10:00,18:10:00,races_1004
1017,2019,8,34,French Grand Prix,2019-06-23 13:10:00,13:10:00,races_1005
1018,2019,9,70,Austrian Grand Prix,2019-06-30 13:10:00,13:10:00,races_1006
1019,2019,10,9,British Grand Prix,2019-07-14 13:10:00,13:10:00,races_1007
1020,2019,11,10,German Grand Prix,2019-07-28 13:10:00,13:10:00,races_1008
1021,2019,12,11,Hungarian Grand Prix,2019-08-04 13:10:00,13:10:00,races_1009
1022,2019,13,13,Belgian Grand Prix,2019-09-01 13:10:00,13:10:00,races_1010
1023,2019,14,14,Italian Grand Prix,2019-09-08 13:10:00,13:10:00,races_1011
1024,2019,15,15,Singapore Grand Prix,2019-09-22 12:10:00,12:10:00,races_1012
1025,2019,16,71,Russian Grand Prix,2019-09-29 11:10:00,11:10:00,races_1013
1026,2019,17,22,Japanese Grand Prix,2019-10-13 05:10:00,05:10:00,races_1014
1027,2019,18,32,Mexican Grand Prix,2019-10-27 19:10:00,19:10:00,races_1015
1028,2019,19,69,United States Grand Prix,2019-11-03 19:10:00,19:10:00,races_1016
1029,2019,20,18,Brazilian Grand Prix,2019-11-17 17:10:00,17:10:00,races_1017
1030,2019,21,24,Abu Dhabi Grand Prix,2019-12-01 13:10:00,13:10:00,races_1018
1031,2020,1,70,Austrian Grand Prix,2020-07-05 13:10:00,13:10:00,races_1019
1032,2020,2,70,Styrian Grand Prix,2020-07-12 13:10:00,13:10:00,races_1020
1033,2020,3,11,Hungarian Grand Prix,2020-07-19 13:10:00,13:10:00,races_1021
1034,2020,4,9,British Grand Prix,2020-08-02 13:10:00,13:10:00,races_1022
1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09 13:10:00,13:10:00,races_1023
1036,2020,6,4,Spanish Grand Prix,2020-08-16 13:10:00,13:10:00,races_1024
1037,2020,7,13,Belgian Grand Prix,2020-08-30 13:10:00,13:10:00,races_1025
1038,2020,8,14,Italian Grand Prix,2020-09-06 13:10:00,13:10:00,races_1026
1039,2020,9,76,Tuscan Grand Prix,2020-09-13 13:10:00,13:10:00,races_1027
1040,2020,10,71,Russian Grand Prix,2020-09-27 11:10:00,11:10:00,races_1028
1041,2020,11,20,Eifel Grand Prix,2020-10-11 13:10:00,13:10:00,races_1029
1042,2020,12,75,Portuguese Grand Prix,2020-10-25 12:10:00,12:10:00,races_1030
1043,2020,13,21,Emilia Romagna Grand Prix,2020-11-01 12:10:00,12:10:00,races_1031
1044,2020,14,5,Turkish Grand Prix,2020-11-15 10:10:00,10:10:00,races_1032
1045,2020,15,3,Bahrain Grand Prix,2020-11-29 14:10:00,14:10:00,races_1033
1046,2020,16,3,Sakhir Grand Prix,2020-12-06 17:10:00,17:10:00,races_1034
1047,2020,17,24,Abu Dhabi Grand Prix,2020-12-13 13:10:00,13:10:00,races_1035
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18 13:00:00,13:00:00,races_1036
1074,2022,1,3,Bahrain Grand Prix,2022-03-20 15:00:00,15:00:00,races_1037
1052,2021,1,3,Bahrain Grand Prix,2021-03-28 15:00:00,15:00:00,races_1038
1051,2021,20,78,Qatar Grand Prix,2021-11-21 14:00:00,14:00:00,races_1039
1054,2021,3,75,Portuguese Grand Prix,2021-05-02 14:00:00,14:00:00,races_1040
1055,2021,4,4,Spanish Grand Prix,2021-05-09 13:00:00,13:00:00,races_1041
1056,2021,5,6,Monaco Grand Prix,2021-05-23 13:00:00,13:00:00,races_1042
1057,2021,6,73,Azerbaijan Grand Prix,2021-06-06 12:00:00,12:00:00,races_1043
1058,2021,8,70,Styrian Grand Prix,2021-06-27 13:00:00,13:00:00,races_1044
1059,2021,7,34,French Grand Prix,2021-06-20 13:00:00,13:00:00,races_1045
1060,2021,9,70,Austrian Grand Prix,2021-07-04 13:00:00,13:00:00,races_1046
1061,2021,10,9,British Grand Prix,2021-07-18 14:00:00,14:00:00,races_1047
1062,2021,11,11,Hungarian Grand Prix,2021-08-01 13:00:00,13:00:00,races_1048
1063,2021,12,13,Belgian Grand Prix,2021-08-29 13:00:00,13:00:00,races_1049
1064,2021,13,39,Dutch Grand Prix,2021-09-05 13:00:00,13:00:00,races_1050
1065,2021,14,14,Italian Grand Prix,2021-09-12 13:00:00,13:00:00,races_1051
1066,2021,15,71,Russian Grand Prix,2021-09-26 12:00:00,12:00:00,races_1052
1067,2021,16,5,Turkish Grand Prix,2021-10-10 12:00:00,12:00:00,races_1053
1069,2021,17,69,United States Grand Prix,2021-10-24 19:00:00,19:00:00,races_1054
1070,2021,18,32,Mexico City Grand Prix,2021-11-07 19:00:00,19:00:00,races_1055
1071,2021,19,18,São Paulo Grand Prix,2021-11-14 17:00:00,17:00:00,races_1056
1072,2021,21,77,Saudi Arabian Grand Prix,2021-12-05 17:30:00,17:30:00,races_1057
1073,2021,22,24,Abu Dhabi Grand Prix,2021-12-12 13:00:00,13:00:00,races_1058
1075,2022,2,77,Saudi Arabian Grand Prix,2022-03-27 17:00:00,17:00:00,races_1059
1076,2022,3,1,Australian Grand Prix,2022-04-10 05:00:00,05:00:00,races_1060
1077,2022,4,21,Emilia Romagna Grand Prix,2022-04-24 13:00:00,13:00:00,races_1061
1078,2022,5,79,Miami Grand Prix,2022-05-08 19:30:00,19:30:00,races_1062
1079,2022,6,4,Spanish Grand Prix,2022-05-22 13:00:00,13:00:00,races_1063
1080,2022,7,6,Monaco Grand Prix,2022-05-29 13:00:00,13:00:00,races_1064
1081,2022,8,73,Azerbaijan Grand Prix,2022-06-12 11:00:00,11:00:00,races_1065
1082,2022,9,7,Canadian Grand Prix,2022-06-19 18:00:00,18:00:00,races_1066
1083,2022,10,9,British Grand Prix,2022-07-03 14:00:00,14:00:00,races_1067
1084,2022,11,70,Austrian Grand Prix,2022-07-10 13:00:00,13:00:00,races_1068
1085,2022,12,34,French Grand Prix,2022-07-24 13:00:00,13:00:00,races_1069
1086,2022,13,11,Hungarian Grand Prix,2022-07-31 13:00:00,13:00:00,races_1070
1087,2022,14,13,Belgian Grand Prix,2022-08-28 13:00:00,13:00:00,races_1071
1088,2022,15,39,Dutch Grand Prix,2022-09-04 13:00:00,13:00:00,races_1072
1089,2022,16,14,Italian Grand Prix,2022-09-11 13:00:00,13:00:00,races_1073
1091,2022,17,15,Singapore Grand Prix,2022-10-02 12:00:00,12:00:00,races_1074
1092,2022,18,22,Japanese Grand Prix,2022-10-09 05:00:00,05:00:00,races_1075
1093,2022,19,69,United States Grand Prix,2022-10-23 19:00:00,19:00:00,races_1076
1094,2022,20,32,Mexico City Grand Prix,2022-10-30 20:00:00,20:00:00,races_1077
1095,2022,21,18,Brazilian Grand Prix,2022-11-13 18:00:00,18:00:00,races_1078
1096,2022,22,24,Abu Dhabi Grand Prix,2022-11-20 13:00:00,13:00:00,races_1079
1098,2023,1,3,Bahrain Grand Prix,2023-03-05 15:00:00,15:00:00,races_1080
1099,2023,2,77,Saudi Arabian Grand Prix,2023-03-19 17:00:00,17:00:00,races_1081
1100,2023,3,1,Australian Grand Prix,2023-04-02 05:00:00,05:00:00,races_1082
1101,2023,4,73,Azerbaijan Grand Prix,2023-04-30 11:00:00,11:00:00,races_1083
1102,2023,5,79,Miami Grand Prix,2023-05-07 19:30:00,19:30:00,races_1084
1104,2023,6,6,Monaco Grand Prix,2023-05-28 13:00:00,13:00:00,races_1085
1105,2023,7,4,Spanish Grand Prix,2023-06-04 13:00:00,13:00:00,races_1086
1106,2023,8,7,Canadian Grand Prix,2023-06-18 18:00:00,18:00:00,races_1087
1107,2023,9,70,Austrian Grand Prix,2023-07-02 13:00:00,13:00:00,races_1088
1108,2023,10,9,British Grand Prix,2023-07-09 14:00:00,14:00:00,races_1089
1109,2023,11,11,Hungarian Grand Prix,2023-07-23 13:00:00,13:00:00,races_1090
1110,2023,12,13,Belgian Grand Prix,2023-07-30 13:00:00,13:00:00,races_1091
1111,2023,13,39,Dutch Grand Prix,2023-08-27 13:00:00,13:00:00,races_1092
1112,2023,14,14,Italian Grand Prix,2023-09-03 13:00:00,13:00:00,races_1093
1113,2023,15,15,Singapore Grand Prix,2023-09-17 12:00:00,12:00:00,races_1094
1114,2023,16,22,Japanese Grand Prix,2023-09-24 05:00:00,05:00:00,races_1095
1115,2023,17,78,Qatar Grand Prix,2023-10-08 14:00:00,14:00:00,races_1096
1116,2023,18,69,United States Grand Prix,2023-10-22 19:00:00,19:00:00,races_1097
1117,2023,19,32,Mexico City Grand Prix,2023-10-29 20:00:00,20:00:00,races_1098
1118,2023,20,18,São Paulo Grand Prix,2023-11-05 17:00:00,17:00:00,races_1099
1119,2023,21,80,Las Vegas Grand Prix,2023-11-19 06:00:00,06:00:00,races_1100
1120,2023,22,24,Abu Dhabi Grand Prix,2023-11-26 13:00:00,13:00:00,races_1101
