constructorStandingsId,raceId,constructorId,points,position,wins,date,constructor_standings_rownum
27094,1002,131,415.0,1,6,2018-09-02 13:10:00,constructor_standings_12031
27102,1002,210,76.0,5,0,2018-09-02 13:10:00,constructor_standings_12032
27099,1002,15,19.0,9,0,2018-09-02 13:10:00,constructor_standings_12033
27093,1002,6,390.0,2,5,2018-09-02 13:10:00,constructor_standings_12034
27095,1002,9,248.0,3,3,2018-09-02 13:10:00,constructor_standings_12035
27097,1002,4,86.0,4,0,2018-09-02 13:10:00,constructor_standings_12036
27103,1003,6,415.0,2,5,2018-09-16 12:10:00,constructor_standings_12037
27104,1003,131,452.0,1,7,2018-09-16 12:10:00,constructor_standings_12038
27105,1003,9,274.0,3,3,2018-09-16 12:10:00,constructor_standings_12039
27106,1003,1,58.0,6,0,2018-09-16 12:10:00,constructor_standings_12040
27107,1003,4,91.0,4,0,2018-09-16 12:10:00,constructor_standings_12041
27108,1003,10,32.0,7,0,2018-09-16 12:10:00,constructor_standings_12042
27109,1003,15,21.0,9,0,2018-09-16 12:10:00,constructor_standings_12043
27110,1003,3,7.0,10,0,2018-09-16 12:10:00,constructor_standings_12044
27111,1003,5,30.0,8,0,2018-09-16 12:10:00,constructor_standings_12045
27112,1003,210,76.0,5,0,2018-09-16 12:10:00,constructor_standings_12046
27113,1004,6,442.0,2,5,2018-09-30 11:10:00,constructor_standings_12047
27114,1004,131,495.0,1,8,2018-09-30 11:10:00,constructor_standings_12048
27115,1004,9,292.0,3,3,2018-09-30 11:10:00,constructor_standings_12049
27116,1004,1,58.0,6,0,2018-09-30 11:10:00,constructor_standings_12050
27117,1004,4,91.0,4,0,2018-09-30 11:10:00,constructor_standings_12051
27118,1004,10,35.0,7,0,2018-09-30 11:10:00,constructor_standings_12052
27119,1004,15,27.0,9,0,2018-09-30 11:10:00,constructor_standings_12053
27120,1004,3,7.0,10,0,2018-09-30 11:10:00,constructor_standings_12054
27121,1004,5,30.0,8,0,2018-09-30 11:10:00,constructor_standings_12055
27122,1004,210,80.0,5,0,2018-09-30 11:10:00,constructor_standings_12056
27123,1005,6,460.0,2,5,2018-10-07 05:10:00,constructor_standings_12057
27124,1005,131,538.0,1,9,2018-10-07 05:10:00,constructor_standings_12058
27125,1005,9,319.0,3,3,2018-10-07 05:10:00,constructor_standings_12059
27126,1005,1,58.0,6,0,2018-10-07 05:10:00,constructor_standings_12060
27127,1005,4,92.0,4,0,2018-10-07 05:10:00,constructor_standings_12061
27128,1005,10,43.0,7,0,2018-10-07 05:10:00,constructor_standings_12062
27129,1005,15,27.0,9,0,2018-10-07 05:10:00,constructor_standings_12063
27130,1005,3,7.0,10,0,2018-10-07 05:10:00,constructor_standings_12064
27131,1005,5,30.0,8,0,2018-10-07 05:10:00,constructor_standings_12065
27132,1005,210,84.0,5,0,2018-10-07 05:10:00,constructor_standings_12066
27152,1006,210,84.0,5,0,2018-10-21 18:10:00,constructor_standings_12067
27151,1006,5,32.0,8,0,2018-10-21 18:10:00,constructor_standings_12068
27150,1006,3,7.0,10,0,2018-10-21 18:10:00,constructor_standings_12069
27148,1006,10,47.0,7,0,2018-10-21 18:10:00,constructor_standings_12070
27146,1006,1,58.0,6,0,2018-10-21 18:10:00,constructor_standings_12071
27144,1006,131,563.0,1,9,2018-10-21 18:10:00,constructor_standings_12072
27149,1006,15,28.0,9,0,2018-10-21 18:10:00,constructor_standings_12073
27143,1006,6,497.0,2,6,2018-10-21 18:10:00,constructor_standings_12074
27145,1006,9,337.0,3,3,2018-10-21 18:10:00,constructor_standings_12075
27147,1006,4,106.0,4,0,2018-10-21 18:10:00,constructor_standings_12076
27153,1007,6,530.0,2,6,2018-10-28 19:10:00,constructor_standings_12077
27154,1007,131,585.0,1,9,2018-10-28 19:10:00,constructor_standings_12078
27155,1007,9,362.0,3,4,2018-10-28 19:10:00,constructor_standings_12079
27156,1007,1,62.0,6,0,2018-10-28 19:10:00,constructor_standings_12080
27157,1007,4,114.0,4,0,2018-10-28 19:10:00,constructor_standings_12081
27158,1007,10,47.0,7,0,2018-10-28 19:10:00,constructor_standings_12082
27159,1007,15,36.0,8,0,2018-10-28 19:10:00,constructor_standings_12083
27160,1007,3,7.0,10,0,2018-10-28 19:10:00,constructor_standings_12084
27161,1007,5,33.0,9,0,2018-10-28 19:10:00,constructor_standings_12085
27162,1007,210,84.0,5,0,2018-10-28 19:10:00,constructor_standings_12086
27163,1008,6,553.0,2,6,2018-11-11 17:10:00,constructor_standings_12087
27164,1008,131,620.0,1,10,2018-11-11 17:10:00,constructor_standings_12088
27165,1008,9,392.0,3,4,2018-11-11 17:10:00,constructor_standings_12089
27166,1008,1,62.0,6,0,2018-11-11 17:10:00,constructor_standings_12090
27167,1008,4,114.0,4,0,2018-11-11 17:10:00,constructor_standings_12091
27168,1008,10,48.0,7,0,2018-11-11 17:10:00,constructor_standings_12092
27169,1008,15,42.0,8,0,2018-11-11 17:10:00,constructor_standings_12093
27170,1008,3,7.0,10,0,2018-11-11 17:10:00,constructor_standings_12094
27171,1008,5,33.0,9,0,2018-11-11 17:10:00,constructor_standings_12095
27172,1008,210,90.0,5,0,2018-11-11 17:10:00,constructor_standings_12096
27173,1009,6,571.0,2,6,2018-11-25 13:10:00,constructor_standings_12097
27174,1009,131,655.0,1,11,2018-11-25 13:10:00,constructor_standings_12098
27175,1009,9,419.0,3,4,2018-11-25 13:10:00,constructor_standings_12099
27176,1009,1,62.0,6,0,2018-11-25 13:10:00,constructor_standings_12100
27177,1009,4,122.0,4,0,2018-11-25 13:10:00,constructor_standings_12101
27178,1009,10,52.0,7,0,2018-11-25 13:10:00,constructor_standings_12102
27179,1009,15,48.0,8,0,2018-11-25 13:10:00,constructor_standings_12103
27180,1009,3,7.0,10,0,2018-11-25 13:10:00,constructor_standings_12104
27181,1009,5,33.0,9,0,2018-11-25 13:10:00,constructor_standings_12105
27182,1009,210,93.0,5,0,2018-11-25 13:10:00,constructor_standings_12106
27197,1010,4,6.0,5,0,2019-03-17 05:10:00,constructor_standings_12107
27196,1010,210,8.0,4,0,2019-03-17 05:10:00,constructor_standings_12108
27195,1010,6,22.0,2,0,2019-03-17 05:10:00,constructor_standings_12109
27194,1010,9,15.0,3,0,2019-03-17 05:10:00,constructor_standings_12110
27193,1010,131,44.0,1,1,2019-03-17 05:10:00,constructor_standings_12111
27198,1010,51,4.0,6,0,2019-03-17 05:10:00,constructor_standings_12112
27199,1010,211,2.0,7,0,2019-03-17 05:10:00,constructor_standings_12113
27200,1010,5,1.0,8,0,2019-03-17 05:10:00,constructor_standings_12114
27201,1010,1,0.0,9,0,2019-03-17 05:10:00,constructor_standings_12115
27202,1010,3,0.0,10,0,2019-03-17 05:10:00,constructor_standings_12116
27223,1012,131,130.0,1,3,2019-04-14 06:10:00,constructor_standings_12117
27222,1011,3,0.0,10,0,2019-03-31 15:10:00,constructor_standings_12118
27220,1011,5,3.0,8,0,2019-03-31 15:10:00,constructor_standings_12119
27215,1011,6,48.0,2,0,2019-03-31 15:10:00,constructor_standings_12120
27221,1011,1,8.0,5,0,2019-03-31 15:10:00,constructor_standings_12121
27218,1011,51,10.0,4,0,2019-03-31 15:10:00,constructor_standings_12122
27214,1011,9,31.0,3,0,2019-03-31 15:10:00,constructor_standings_12123
27219,1011,211,3.0,9,0,2019-03-31 15:10:00,constructor_standings_12124
27217,1011,4,6.0,7,0,2019-03-31 15:10:00,constructor_standings_12125
27216,1011,210,8.0,6,0,2019-03-31 15:10:00,constructor_standings_12126
27213,1011,131,87.0,1,2,2019-03-31 15:10:00,constructor_standings_12127
27224,1012,9,52.0,3,0,2019-04-14 06:10:00,constructor_standings_12128
27225,1012,6,73.0,2,0,2019-04-14 06:10:00,constructor_standings_12129
27226,1012,210,8.0,6,0,2019-04-14 06:10:00,constructor_standings_12130
27227,1012,4,12.0,4,0,2019-04-14 06:10:00,constructor_standings_12131
27228,1012,51,12.0,5,0,2019-04-14 06:10:00,constructor_standings_12132
27229,1012,211,7.0,8,0,2019-04-14 06:10:00,constructor_standings_12133
27230,1012,5,4.0,9,0,2019-04-14 06:10:00,constructor_standings_12134
27231,1012,1,8.0,7,0,2019-04-14 06:10:00,constructor_standings_12135
27232,1012,3,0.0,10,0,2019-04-14 06:10:00,constructor_standings_12136
27233,1013,131,173.0,1,4,2019-04-28 12:10:00,constructor_standings_12137
27234,1013,9,64.0,3,0,2019-04-28 12:10:00,constructor_standings_12138
27235,1013,6,99.0,2,0,2019-04-28 12:10:00,constructor_standings_12139
27236,1013,210,8.0,8,0,2019-04-28 12:10:00,constructor_standings_12140
27237,1013,4,12.0,7,0,2019-04-28 12:10:00,constructor_standings_12141
27238,1013,51,13.0,6,0,2019-04-28 12:10:00,constructor_standings_12142
27239,1013,211,17.0,5,0,2019-04-28 12:10:00,constructor_standings_12143
27240,1013,5,4.0,9,0,2019-04-28 12:10:00,constructor_standings_12144
27241,1013,1,18.0,4,0,2019-04-28 12:10:00,constructor_standings_12145
27242,1013,3,0.0,10,0,2019-04-28 12:10:00,constructor_standings_12146
27243,1014,131,217.0,1,5,2019-05-12 13:10:00,constructor_standings_12147
27244,1014,9,87.0,3,0,2019-05-12 13:10:00,constructor_standings_12148
27245,1014,6,121.0,2,0,2019-05-12 13:10:00,constructor_standings_12149
27246,1014,210,15.0,6,0,2019-05-12 13:10:00,constructor_standings_12150
27247,1014,4,12.0,8,0,2019-05-12 13:10:00,constructor_standings_12151
27248,1014,51,13.0,7,0,2019-05-12 13:10:00,constructor_standings_12152
27249,1014,211,17.0,5,0,2019-05-12 13:10:00,constructor_standings_12153
27250,1014,5,6.0,9,0,2019-05-12 13:10:00,constructor_standings_12154
27251,1014,1,22.0,4,0,2019-05-12 13:10:00,constructor_standings_12155
27252,1014,3,0.0,10,0,2019-05-12 13:10:00,constructor_standings_12156
27253,1015,131,257.0,1,6,2019-05-26 13:10:00,constructor_standings_12157
27254,1015,9,110.0,3,0,2019-05-26 13:10:00,constructor_standings_12158
27255,1015,6,139.0,2,0,2019-05-26 13:10:00,constructor_standings_12159
27256,1015,210,16.0,6,0,2019-05-26 13:10:00,constructor_standings_12160
27257,1015,4,14.0,8,0,2019-05-26 13:10:00,constructor_standings_12161
27258,1015,51,13.0,9,0,2019-05-26 13:10:00,constructor_standings_12162
27259,1015,211,17.0,5,0,2019-05-26 13:10:00,constructor_standings_12163
27260,1015,5,16.0,7,0,2019-05-26 13:10:00,constructor_standings_12164
27261,1015,1,30.0,4,0,2019-05-26 13:10:00,constructor_standings_12165
27262,1015,3,0.0,10,0,2019-05-26 13:10:00,constructor_standings_12166
27263,1016,131,295.0,1,7,2019-06-09 18:10:00,constructor_standings_12167
27264,1016,9,124.0,3,0,2019-06-09 18:10:00,constructor_standings_12168
27265,1016,6,172.0,2,0,2019-06-09 18:10:00,constructor_standings_12169
27266,1016,210,16.0,8,0,2019-06-09 18:10:00,constructor_standings_12170
27267,1016,4,28.0,5,0,2019-06-09 18:10:00,constructor_standings_12171
27268,1016,51,13.0,9,0,2019-06-09 18:10:00,constructor_standings_12172
27269,1016,211,19.0,6,0,2019-06-09 18:10:00,constructor_standings_12173
27270,1016,5,17.0,7,0,2019-06-09 18:10:00,constructor_standings_12174
27271,1016,1,30.0,4,0,2019-06-09 18:10:00,constructor_standings_12175
27272,1016,3,0.0,10,0,2019-06-09 18:10:00,constructor_standings_12176
27302,1017,3,0.0,10,0,2019-06-23 13:10:00,constructor_standings_12177
27300,1017,5,17.0,8,0,2019-06-23 13:10:00,constructor_standings_12178
27304,1018,9,169.0,3,1,2019-06-30 13:10:00,constructor_standings_12179
27303,1018,131,363.0,1,8,2019-06-30 13:10:00,constructor_standings_12180
27301,1017,1,40.0,4,0,2019-06-23 13:10:00,constructor_standings_12181
27299,1017,211,19.0,6,0,2019-06-23 13:10:00,constructor_standings_12182
27297,1017,4,32.0,5,0,2019-06-23 13:10:00,constructor_standings_12183
27298,1017,51,19.0,7,0,2019-06-23 13:10:00,constructor_standings_12184
27296,1017,210,16.0,9,0,2019-06-23 13:10:00,constructor_standings_12185
27295,1017,6,198.0,2,0,2019-06-23 13:10:00,constructor_standings_12186
27294,1017,9,137.0,3,0,2019-06-23 13:10:00,constructor_standings_12187
27293,1017,131,338.0,1,8,2019-06-23 13:10:00,constructor_standings_12188
27305,1018,6,228.0,2,0,2019-06-30 13:10:00,constructor_standings_12189
27306,1018,210,16.0,9,0,2019-06-30 13:10:00,constructor_standings_12190
27307,1018,4,32.0,5,0,2019-06-30 13:10:00,constructor_standings_12191
27308,1018,51,22.0,6,0,2019-06-30 13:10:00,constructor_standings_12192
27309,1018,211,19.0,7,0,2019-06-30 13:10:00,constructor_standings_12193
27310,1018,5,17.0,8,0,2019-06-30 13:10:00,constructor_standings_12194
27311,1018,1,52.0,4,0,2019-06-30 13:10:00,constructor_standings_12195
27312,1018,3,0.0,10,0,2019-06-30 13:10:00,constructor_standings_12196
27313,1019,131,407.0,1,9,2019-07-14 13:10:00,constructor_standings_12197
27314,1019,9,191.0,3,1,2019-07-14 13:10:00,constructor_standings_12198
27315,1019,6,243.0,2,0,2019-07-14 13:10:00,constructor_standings_12199
27316,1019,210,16.0,9,0,2019-07-14 13:10:00,constructor_standings_12200
27317,1019,4,39.0,5,0,2019-07-14 13:10:00,constructor_standings_12201
27318,1019,51,26.0,6,0,2019-07-14 13:10:00,constructor_standings_12202
27319,1019,211,19.0,7,0,2019-07-14 13:10:00,constructor_standings_12203
27320,1019,5,19.0,8,0,2019-07-14 13:10:00,constructor_standings_12204
27321,1019,1,60.0,4,0,2019-07-14 13:10:00,constructor_standings_12205
27322,1019,3,0.0,10,0,2019-07-14 13:10:00,constructor_standings_12206
27341,1020,1,70.0,4,0,2019-07-28 13:10:00,constructor_standings_12207
27340,1020,5,42.0,5,0,2019-07-28 13:10:00,constructor_standings_12208
27338,1020,51,26.0,9,0,2019-07-28 13:10:00,constructor_standings_12209
27336,1020,210,26.0,8,0,2019-07-28 13:10:00,constructor_standings_12210
27335,1020,6,261.0,2,0,2019-07-28 13:10:00,constructor_standings_12211
27342,1020,3,1.0,10,0,2019-07-28 13:10:00,constructor_standings_12212
27334,1020,9,217.0,3,2,2019-07-28 13:10:00,constructor_standings_12213
27339,1020,211,31.0,7,0,2019-07-28 13:10:00,constructor_standings_12214
27337,1020,4,39.0,6,0,2019-07-28 13:10:00,constructor_standings_12215
27333,1020,131,409.0,1,9,2019-07-28 13:10:00,constructor_standings_12216
27343,1021,131,438.0,1,10,2019-08-04 13:10:00,constructor_standings_12217
27344,1021,9,244.0,3,2,2019-08-04 13:10:00,constructor_standings_12218
27345,1021,6,288.0,2,0,2019-08-04 13:10:00,constructor_standings_12219
27346,1021,210,26.0,9,0,2019-08-04 13:10:00,constructor_standings_12220
27347,1021,4,39.0,6,0,2019-08-04 13:10:00,constructor_standings_12221
27348,1021,51,32.0,7,0,2019-08-04 13:10:00,constructor_standings_12222
27349,1021,211,31.0,8,0,2019-08-04 13:10:00,constructor_standings_12223
27350,1021,5,43.0,5,0,2019-08-04 13:10:00,constructor_standings_12224
27351,1021,1,82.0,4,0,2019-08-04 13:10:00,constructor_standings_12225
27352,1021,3,1.0,10,0,2019-08-04 13:10:00,constructor_standings_12226
27353,1022,131,471.0,1,10,2019-09-01 13:10:00,constructor_standings_12227
27354,1022,9,254.0,3,2,2019-09-01 13:10:00,constructor_standings_12228
27355,1022,6,326.0,2,1,2019-09-01 13:10:00,constructor_standings_12229
27356,1022,210,26.0,9,0,2019-09-01 13:10:00,constructor_standings_12230
27357,1022,4,43.0,6,0,2019-09-01 13:10:00,constructor_standings_12231
27358,1022,51,32.0,8,0,2019-09-01 13:10:00,constructor_standings_12232
27359,1022,211,40.0,7,0,2019-09-01 13:10:00,constructor_standings_12233
27360,1022,5,51.0,5,0,2019-09-01 13:10:00,constructor_standings_12234
27361,1022,1,82.0,4,0,2019-09-01 13:10:00,constructor_standings_12235
27362,1022,3,1.0,10,0,2019-09-01 13:10:00,constructor_standings_12236
27363,1023,131,505.0,1,10,2019-09-08 13:10:00,constructor_standings_12237
27364,1023,9,266.0,3,2,2019-09-08 13:10:00,constructor_standings_12238
27365,1023,6,351.0,2,2,2019-09-08 13:10:00,constructor_standings_12239
27366,1023,210,26.0,9,0,2019-09-08 13:10:00,constructor_standings_12240
27367,1023,4,65.0,5,0,2019-09-08 13:10:00,constructor_standings_12241
27368,1023,51,34.0,8,0,2019-09-08 13:10:00,constructor_standings_12242
27369,1023,211,46.0,7,0,2019-09-08 13:10:00,constructor_standings_12243
27370,1023,5,51.0,6,0,2019-09-08 13:10:00,constructor_standings_12244
27371,1023,1,83.0,4,0,2019-09-08 13:10:00,constructor_standings_12245
27372,1023,3,1.0,10,0,2019-09-08 13:10:00,constructor_standings_12246
27373,1024,131,527.0,1,10,2019-09-22 12:10:00,constructor_standings_12247
27374,1024,9,289.0,3,2,2019-09-22 12:10:00,constructor_standings_12248
27375,1024,6,394.0,2,3,2019-09-22 12:10:00,constructor_standings_12249
27376,1024,210,26.0,9,0,2019-09-22 12:10:00,constructor_standings_12250
27377,1024,4,67.0,5,0,2019-09-22 12:10:00,constructor_standings_12251
27378,1024,51,35.0,8,0,2019-09-22 12:10:00,constructor_standings_12252
27379,1024,211,46.0,7,0,2019-09-22 12:10:00,constructor_standings_12253
27380,1024,5,55.0,6,0,2019-09-22 12:10:00,constructor_standings_12254
27381,1024,1,89.0,4,0,2019-09-22 12:10:00,constructor_standings_12255
27382,1024,3,1.0,10,0,2019-09-22 12:10:00,constructor_standings_12256
27383,1025,131,571.0,1,11,2019-09-29 11:10:00,constructor_standings_12257
27384,1025,9,311.0,3,2,2019-09-29 11:10:00,constructor_standings_12258
27385,1025,6,409.0,2,3,2019-09-29 11:10:00,constructor_standings_12259
27386,1025,210,28.0,9,0,2019-09-29 11:10:00,constructor_standings_12260
27387,1025,4,68.0,5,0,2019-09-29 11:10:00,constructor_standings_12261
27388,1025,51,35.0,8,0,2019-09-29 11:10:00,constructor_standings_12262
27389,1025,211,52.0,7,0,2019-09-29 11:10:00,constructor_standings_12263
27390,1025,5,55.0,6,0,2019-09-29 11:10:00,constructor_standings_12264
27391,1025,1,101.0,4,0,2019-09-29 11:10:00,constructor_standings_12265
27392,1025,3,1.0,10,0,2019-09-29 11:10:00,constructor_standings_12266
27422,1026,3,1.0,10,0,2019-10-13 05:10:00,constructor_standings_12267
27421,1026,1,111.0,4,0,2019-10-13 05:10:00,constructor_standings_12268
27420,1026,5,62.0,6,0,2019-10-13 05:10:00,constructor_standings_12269
27419,1026,211,58.0,7,0,2019-10-13 05:10:00,constructor_standings_12270
27418,1026,51,35.0,8,0,2019-10-13 05:10:00,constructor_standings_12271
27415,1026,6,435.0,2,3,2019-10-13 05:10:00,constructor_standings_12272
27414,1026,9,323.0,3,2,2019-10-13 05:10:00,constructor_standings_12273
27416,1026,210,28.0,9,0,2019-10-13 05:10:00,constructor_standings_12274
27417,1026,4,68.0,5,0,2019-10-13 05:10:00,constructor_standings_12275
27413,1026,131,612.0,1,12,2019-10-13 05:10:00,constructor_standings_12276
27432,1027,3,1.0,10,0,2019-10-27 19:10:00,constructor_standings_12277
27431,1027,1,111.0,4,0,2019-10-27 19:10:00,constructor_standings_12278
27430,1027,5,64.0,6,0,2019-10-27 19:10:00,constructor_standings_12279
27429,1027,211,64.0,7,0,2019-10-27 19:10:00,constructor_standings_12280
27428,1027,51,35.0,8,0,2019-10-27 19:10:00,constructor_standings_12281
27425,1027,6,466.0,2,3,2019-10-27 19:10:00,constructor_standings_12282
27424,1027,9,341.0,3,2,2019-10-27 19:10:00,constructor_standings_12283
27426,1027,210,28.0,9,0,2019-10-27 19:10:00,constructor_standings_12284
27427,1027,4,73.0,5,0,2019-10-27 19:10:00,constructor_standings_12285
27423,1027,131,652.0,1,13,2019-10-27 19:10:00,constructor_standings_12286
27433,1028,131,695.0,1,14,2019-11-03 19:10:00,constructor_standings_12287
27434,1028,9,366.0,3,2,2019-11-03 19:10:00,constructor_standings_12288
27435,1028,6,479.0,2,3,2019-11-03 19:10:00,constructor_standings_12289
27436,1028,210,28.0,9,0,2019-11-03 19:10:00,constructor_standings_12290
27437,1028,4,83.0,5,0,2019-11-03 19:10:00,constructor_standings_12291
27438,1028,51,35.0,8,0,2019-11-03 19:10:00,constructor_standings_12292
27439,1028,211,65.0,6,0,2019-11-03 19:10:00,constructor_standings_12293
27440,1028,5,64.0,7,0,2019-11-03 19:10:00,constructor_standings_12294
27441,1028,1,121.0,4,0,2019-11-03 19:10:00,constructor_standings_12295
27442,1028,3,1.0,10,0,2019-11-03 19:10:00,constructor_standings_12296
27443,1029,131,701.0,1,14,2019-11-17 17:10:00,constructor_standings_12297
27444,1029,9,391.0,3,3,2019-11-17 17:10:00,constructor_standings_12298
27445,1029,6,479.0,2,3,2019-11-17 17:10:00,constructor_standings_12299
27446,1029,210,28.0,9,0,2019-11-17 17:10:00,constructor_standings_12300
27447,1029,4,91.0,5,0,2019-11-17 17:10:00,constructor_standings_12301
27448,1029,51,57.0,8,0,2019-11-17 17:10:00,constructor_standings_12302
27449,1029,211,67.0,7,0,2019-11-17 17:10:00,constructor_standings_12303
27450,1029,5,83.0,6,0,2019-11-17 17:10:00,constructor_standings_12304
27451,1029,1,140.0,4,0,2019-11-17 17:10:00,constructor_standings_12305
27452,1029,3,1.0,10,0,2019-11-17 17:10:00,constructor_standings_12306
27453,1030,131,739.0,1,15,2019-12-01 13:10:00,constructor_standings_12307
27454,1030,9,417.0,3,3,2019-12-01 13:10:00,constructor_standings_12308
27455,1030,6,504.0,2,3,2019-12-01 13:10:00,constructor_standings_12309
27456,1030,210,28.0,9,0,2019-12-01 13:10:00,constructor_standings_12310
27457,1030,4,91.0,5,0,2019-12-01 13:10:00,constructor_standings_12311
27458,1030,51,57.0,8,0,2019-12-01 13:10:00,constructor_standings_12312
27459,1030,211,73.0,7,0,2019-12-01 13:10:00,constructor_standings_12313
27460,1030,5,85.0,6,0,2019-12-01 13:10:00,constructor_standings_12314
27461,1030,1,145.0,4,0,2019-12-01 13:10:00,constructor_standings_12315
27462,1030,3,1.0,10,0,2019-12-01 13:10:00,constructor_standings_12316
27522,1034,210,1.0,9,0,2020-08-02 13:10:00,constructor_standings_12317
27521,1034,9,78.0,2,0,2020-08-02 13:10:00,constructor_standings_12318
27520,1034,3,0.0,10,0,2020-08-02 13:10:00,constructor_standings_12319
27519,1034,51,2.0,8,0,2020-08-02 13:10:00,constructor_standings_12320
27518,1034,4,32.0,6,0,2020-08-02 13:10:00,constructor_standings_12321
27517,1034,213,13.0,7,0,2020-08-02 13:10:00,constructor_standings_12322
27516,1034,211,42.0,5,0,2020-08-02 13:10:00,constructor_standings_12323
27515,1034,1,51.0,3,0,2020-08-02 13:10:00,constructor_standings_12324
27514,1034,6,43.0,4,0,2020-08-02 13:10:00,constructor_standings_12325
27513,1034,131,146.0,1,4,2020-08-02 13:10:00,constructor_standings_12326
27583,1040,131,366.0,1,8,2020-09-27 11:10:00,constructor_standings_12327
27582,1031,210,0.0,10,0,2020-07-05 13:10:00,constructor_standings_12328
27581,1031,9,0.0,9,0,2020-07-05 13:10:00,constructor_standings_12329
27580,1031,3,0.0,8,0,2020-07-05 13:10:00,constructor_standings_12330
27579,1031,51,2.0,7,0,2020-07-05 13:10:00,constructor_standings_12331
27578,1031,4,4.0,6,0,2020-07-05 13:10:00,constructor_standings_12332
27577,1031,213,6.0,5,0,2020-07-05 13:10:00,constructor_standings_12333
27576,1031,211,8.0,4,0,2020-07-05 13:10:00,constructor_standings_12334
27575,1031,1,26.0,2,0,2020-07-05 13:10:00,constructor_standings_12335
27574,1031,6,19.0,3,0,2020-07-05 13:10:00,constructor_standings_12336
27573,1031,131,37.0,1,1,2020-07-05 13:10:00,constructor_standings_12337
27483,1032,131,80.0,1,2,2020-07-12 13:10:00,constructor_standings_12338
27484,1032,6,19.0,5,0,2020-07-12 13:10:00,constructor_standings_12339
27485,1032,1,39.0,2,0,2020-07-12 13:10:00,constructor_standings_12340
27486,1032,211,22.0,4,0,2020-07-12 13:10:00,constructor_standings_12341
27487,1032,213,7.0,7,0,2020-07-12 13:10:00,constructor_standings_12342
27488,1032,4,8.0,6,0,2020-07-12 13:10:00,constructor_standings_12343
27489,1032,51,2.0,8,0,2020-07-12 13:10:00,constructor_standings_12344
27490,1032,3,0.0,9,0,2020-07-12 13:10:00,constructor_standings_12345
27491,1032,9,27.0,3,0,2020-07-12 13:10:00,constructor_standings_12346
27492,1032,210,0.0,10,0,2020-07-12 13:10:00,constructor_standings_12347
27511,1033,9,55.0,2,0,2020-07-19 13:10:00,constructor_standings_12348
27510,1033,3,0.0,10,0,2020-07-19 13:10:00,constructor_standings_12349
27508,1033,4,12.0,6,0,2020-07-19 13:10:00,constructor_standings_12350
27507,1033,213,7.0,7,0,2020-07-19 13:10:00,constructor_standings_12351
27506,1033,211,40.0,4,0,2020-07-19 13:10:00,constructor_standings_12352
27504,1033,6,27.0,5,0,2020-07-19 13:10:00,constructor_standings_12353
27505,1033,1,41.0,3,0,2020-07-19 13:10:00,constructor_standings_12354
27512,1033,210,1.0,9,0,2020-07-19 13:10:00,constructor_standings_12355
27509,1033,51,2.0,8,0,2020-07-19 13:10:00,constructor_standings_12356
27503,1033,131,121.0,1,3,2020-07-19 13:10:00,constructor_standings_12357
27523,1035,131,180.0,1,4,2020-08-09 13:10:00,constructor_standings_12358
27524,1035,6,55.0,3,0,2020-08-09 13:10:00,constructor_standings_12359
27525,1035,1,53.0,4,0,2020-08-09 13:10:00,constructor_standings_12360
27526,1035,211,41.0,5,0,2020-08-09 13:10:00,constructor_standings_12361
27527,1035,213,14.0,7,0,2020-08-09 13:10:00,constructor_standings_12362
27528,1035,4,36.0,6,0,2020-08-09 13:10:00,constructor_standings_12363
27529,1035,51,2.0,8,0,2020-08-09 13:10:00,constructor_standings_12364
27530,1035,3,0.0,10,0,2020-08-09 13:10:00,constructor_standings_12365
27531,1035,9,113.0,2,1,2020-08-09 13:10:00,constructor_standings_12366
27532,1035,210,1.0,9,0,2020-08-09 13:10:00,constructor_standings_12367
27533,1036,131,221.0,1,5,2020-08-16 13:10:00,constructor_standings_12368
27534,1036,6,61.0,5,0,2020-08-16 13:10:00,constructor_standings_12369
27535,1036,1,62.0,4,0,2020-08-16 13:10:00,constructor_standings_12370
27536,1036,211,63.0,3,0,2020-08-16 13:10:00,constructor_standings_12371
27537,1036,213,16.0,7,0,2020-08-16 13:10:00,constructor_standings_12372
27538,1036,4,36.0,6,0,2020-08-16 13:10:00,constructor_standings_12373
27539,1036,51,2.0,8,0,2020-08-16 13:10:00,constructor_standings_12374
27540,1036,3,0.0,10,0,2020-08-16 13:10:00,constructor_standings_12375
27541,1036,9,135.0,2,1,2020-08-16 13:10:00,constructor_standings_12376
27542,1036,210,1.0,9,0,2020-08-16 13:10:00,constructor_standings_12377
27543,1037,131,264.0,1,6,2020-08-30 13:10:00,constructor_standings_12378
27544,1037,6,61.0,5,0,2020-08-30 13:10:00,constructor_standings_12379
27545,1037,1,68.0,3,0,2020-08-30 13:10:00,constructor_standings_12380
27546,1037,211,66.0,4,0,2020-08-30 13:10:00,constructor_standings_12381
27547,1037,213,20.0,7,0,2020-08-30 13:10:00,constructor_standings_12382
27548,1037,4,59.0,6,0,2020-08-30 13:10:00,constructor_standings_12383
27549,1037,51,2.0,8,0,2020-08-30 13:10:00,constructor_standings_12384
27550,1037,3,0.0,10,0,2020-08-30 13:10:00,constructor_standings_12385
27551,1037,9,158.0,2,1,2020-08-30 13:10:00,constructor_standings_12386
27552,1037,210,1.0,9,0,2020-08-30 13:10:00,constructor_standings_12387
27553,1038,131,281.0,1,6,2020-09-06 13:10:00,constructor_standings_12388
