row_id,movie_id,title,description,release_date,duration
movies_3085,Q113450354,Adebayo Aremu Abere,2016 Nigerian film,2016-01-01T00:00:00Z,
movies_3086,Q113450610,Posi Wura,2015 Nigerian film,2015-01-01T00:00:00Z,
movies_3087,Q113450748,Ori,2004 Nigerian film,2004-01-01T00:00:00Z,
movies_3088,Q113450802,Gongo aso,2008 Nigerian film,2008-01-01T00:00:00Z,
movies_3089,Q113450817,Gbarada,2019 Nigerian film,2019-01-01T00:00:00Z,
movies_3090,Q113450927,Eyinju Eledumare,2014 Nigerian film,2014-01-01T00:00:00Z,
movies_3091,Q113451132,Omoniyun,2019 Nigerian film,2019-01-01T00:00:00Z,
movies_3092,Q113451206,Igi Owo,2007 Nigerian film,2007-01-01T00:00:00Z,
movies_3093,Q113451298,Amodi,2018 Nigerian film,2018-01-01T00:00:00Z,
movies_3094,Q113451410,Edunjobi,2007 Nigerian film,2007-01-01T00:00:00Z,
movies_3095,Q113451469,Tewe Tegbo,2014 Nigerian film,2014-01-01T00:00:00Z,
movies_3096,Q113451491,Oba Irawo,2007 Nigerian film,2007-01-01T00:00:00Z,
movies_3097,Q113451595,Ija Okan,2006 Nigerian film,2006-01-01T00:00:00Z,
movies_3098,Q113451630,Olugbare,2007 Nigerian film,2007-01-01T00:00:00Z,
movies_3099,Q113453645,Kilebi Olorun,2007 Nigerian film,2007-01-01T00:00:00Z,
movies_3100,Q113453897,Indomie Lomo,2004 Nigerian film,2004-01-01T00:00:00Z,
movies_3101,Q113453918,Kajola,2005 Nigerian film,2005-01-01T00:00:00Z,
movies_3102,Q113453928,Omo Pupa,2008 Nigerian film,2008-01-01T00:00:00Z,
movies_3103,Q113454014,Ise Imole,2009 Nigerian film,2009-01-01T00:00:00Z,
movies_3104,Q113454533,Tibi Tire Laye,2009 Nigerian film,2009-01-01T00:00:00Z,
movies_3105,Q113454602,Olufunmi,2005 Nigerian film,2005-01-01T00:00:00Z,
movies_3106,Q113454644,Kootu Olohun,2007 Nigerian film,2007-01-01T00:00:00Z,
movies_3107,Q113455502,Nkan Adun,2008 Nigerian film,2008-01-01T00:00:00Z,
movies_3108,Q113455537,Modúpẹ́ Tèmi,2008 Nigerian film,2008-01-01T00:00:00Z,
movies_3109,Q113455695,Mentally,2017 Nigerian film,2017-01-01T00:00:00Z,
movies_3110,Q113455734,Last Request,2019 Nigerian film directed by James Abinibi,2019-01-01T00:00:00Z,
movies_3111,Q113456198,Omo Emi,2017 Nigerian film,2017-01-01T00:00:00Z,
movies_3112,Q113456210,You or I,2011 Nigerian film,2011-01-01T00:00:00Z,
movies_3113,Q113456248,Somewhere in the Dark,2019 Nigerian film,2019-01-01T00:00:00Z,
movies_3114,Q113456295,Wetin Women Want,2018 Nigerian film,2018-02-09T00:00:00Z,
movies_3115,Q113456456,Alangba,2017 Nigerian film,2019-01-01T00:00:00Z,
movies_3116,Q113457020,77 Bullets,2019 Nigerian film,2019-01-01T00:00:00Z,
movies_3117,Q113457854,Omo Okun Orun,2004 Nigerian film,2004-01-01T00:00:00Z,
movies_3118,Q113457868,Eeku-ida,2002 Nigerian film,2002-01-01T00:00:00Z,
movies_3119,Q113457939,Oyato,2003 Nigerian film,2003-01-01T00:00:00Z,
movies_3120,Q113457961,Idunu Mi,2007 Nigerian film,2007-01-01T00:00:00Z,
movies_3121,Q113457970,Ota,2007 Nigerian film,2007-01-01T00:00:00Z,
movies_3122,Q113458032,Agbede Meji,2017 Nigerian film,2017-01-01T00:00:00Z,
movies_3123,Q11345817,Yuriko's Aroma,2010 film directed by Kōta Yoshida,2010-01-01T00:00:00Z,74.0
movies_3124,Q113458244,Omo Ole,2009 Nigerian film,2009-01-01T00:00:00Z,
movies_3125,Q113458658,Agbefo,2006 Nigerian film,2006-01-01T00:00:00Z,
movies_3126,Q113458669,Sababi 2,2005 Nigerian film,2005-01-01T00:00:00Z,
movies_3127,Q113458694,Ọkan soso,2004 Nigerian film,2004-01-01T00:00:00Z,
movies_3128,Q113458715,Odu,2007 Nigerian film,2007-01-01T00:00:00Z,
movies_3129,Q113458747,Ekuro,2007 Nigerian film,2007-01-01T00:00:00Z,
movies_3130,Q113458847,Owo Laso Oge,2005 Nigerian film,2005-01-01T00:00:00Z,
movies_3131,Q113458905,One Day All This Will Be Yours,2023 film directed by Andreas Öhman,2023-02-03T00:00:00Z,
movies_3132,Q113458984,Oyinade,2005 Nigerian film,2005-01-01T00:00:00Z,
movies_3133,Q113459004,Egbin Ara,2009 Nigerian film,2009-01-01T00:00:00Z,
movies_3134,Q113459024,Itan,2008 Nigerian film,2008-01-01T00:00:00Z,
movies_3135,Q113459042,Àgbékẹ́,2004 Nigerian film,2004-01-01T00:00:00Z,
movies_3136,Q113459050,Ofin Igbeyawo,2006 Nigerian film,2006-01-01T00:00:00Z,
movies_3137,Q113459076,Enu,2012 Nigerian film,2012-01-01T00:00:00Z,
movies_3138,Q113459104,Àkọ́bí Gómìnà,2002 Nigerian film,2002-01-01T00:00:00Z,
movies_3139,Q113459248,Maku,2007 Nigerian film,2007-01-01T00:00:00Z,
movies_3140,Q113459299,Ija Ola,2009 Nigerian film,2009-01-01T00:00:00Z,
movies_3141,Q113459320,Teni N Teni,2004 Nigerian film,2004-01-01T00:00:00Z,
movies_3142,Q113459332,Gucci Girls,2012 Nigerian film,2012-01-01T00:00:00Z,
movies_3143,Q113459361,Bolode O'ku,2009 Nigerian film,2009-01-01T00:00:00Z,
movies_3144,Q113460196,Fires in the Dark,2020 film directed by Dominique Lienhard,2020-01-01T00:00:00Z,94.0
movies_3145,Q113460295,Alase Aye,2006 Nigerian film,2006-01-01T00:00:00Z,
movies_3146,Q113460379,Aje Meta,2008 Nigerian film,2008-01-01T00:00:00Z,
movies_3147,Q113460409,Akaba,2008 Nigerian film,2008-01-01T00:00:00Z,
movies_3148,Q113460428,Omo Iya Meta Leyi,2009 Nigerian film,2009-01-01T00:00:00Z,
movies_3149,Q113462425,Of an Age,2022 film directed by Goran Stolevski,2023-02-10T00:00:00Z,100.0
movies_3150,Q1134648,Orange,2010 film directed by Bhaskar,2010-01-01T00:00:00Z,162.0
movies_3151,Q113467000,Insidious: The Red Door,2023 film directed by Patrick Wilson,2023-06-27T00:00:00Z,107.0
movies_3152,Q1134677,Magadheera,2009 film directed by S. S. Rajamouli,2009-07-30T00:00:00Z,166.0
movies_3153,Q11347000,The Last Hit Man,2008 film,2008-01-01T00:00:00Z,90.0
movies_3154,Q11347402,Lavender,2000 film by Riley Yip Kam-Hung,2000-01-01T00:00:00Z,
movies_3155,Q11348237,Little Maestra,2012 film,2012-01-01T00:00:00Z,
movies_3156,Q113488690,Love Lies Bleeding,2024 film directed by Rose Glass,2024-01-20T00:00:00Z,104.0
movies_3157,Q113493289,Jawan,2023 film directed by Atlee,2023-09-07T00:00:00Z,167.0
movies_3158,Q113493377,Unreal Boys,2020 film directed by Karl Andersson,2020-10-08T00:00:00Z,36.0
movies_3159,Q113500259,Sweet Home Carolina,2017 film directed by Charlie Vaughn,2017-01-01T00:00:00Z,84.0
movies_3160,Q113504851,Wild Flowers,2022 film directed by Jaime Rosales,2023-08-02T00:00:00Z,107.0
movies_3161,Q113516747,All of Us Strangers,2023 film directed by Andrew Haigh,2023-08-31T00:00:00Z,105.0
movies_3162,Q1135218,Invisible Target,2007 film by Benny Chan,2007-01-01T00:00:00Z,129.0
movies_3163,Q113524284,In the Lost Lands,2025 film directed by Paul W. S. Anderson,2025-03-06T00:00:00Z,
movies_3164,Q1135349,Mohabbatein,2000 film directed by Aditya Chopra,2000-10-27T00:00:00Z,206.0
movies_3165,Q113540650,Christmas on the Coast,2017 American film,2017-12-01T00:00:00Z,92.0
movies_3166,Q113549,Nuovomondo,2006 film by Emanuele Crialese,2006-09-08T00:00:00Z,120.0
movies_3167,Q113549036,Viking,2022 film directed by Stéphane Lafleur,2023-08-02T00:00:00Z,104.0
movies_3168,Q113549047,Riceboy Sleeps,2022 film directed by Anthony Shim,2023-03-17T00:00:00Z,117.0
movies_3169,Q113550154,The Creeps,2025 film by Marko Mäkilaakso,2025-04-11T00:00:00Z,96.0
movies_3170,Q113552087,Fireflies at El Mozote,2023 Salvadoran-American film,2023-01-01T00:00:00Z,
movies_3171,Q113553661,Sisi & I,2023 film directed by Frauke Finsterwalder,2023-03-16T00:00:00Z,132.0
movies_3172,Q1135550,A Chinese Ghost Story,2011 film by Wilson Yip,2011-01-01T00:00:00Z,100.0
movies_3173,Q113556570,Blue Jean,2022 film directed by Georgia Oakley,2023-02-10T00:00:00Z,97.0
movies_3174,Q113560959,I Like Movies,2022 film directed by Chandler Levack,2023-03-10T00:00:00Z,99.0
movies_3175,Q113562964,Rehragout-Rendezvous,2023 film directed by Ed Herzog,2023-01-01T00:00:00Z,97.0
movies_3176,Q113572020,The Listener,2022 film directed by Steve Buscemi,2024-03-29T00:00:00Z,96.0
movies_3177,Q113573567,Swchwrm,2012 film directed by Froukje Tan,2012-01-01T00:00:00Z,
movies_3178,Q113575143,Asphalt Goddess,2020 film directed by Julián Hernández,2020-01-01T00:00:00Z,120.0
movies_3179,Q113586780,Black Hole,2018 film,2018-01-01T00:00:00Z,102.0
movies_3180,Q113588308,Blood Runs Cold,2011 film,2011-12-03T00:00:00Z,
movies_3181,Q11361740,A Lez in Wonderland,2006 film by Anna Margarita Albelo,2006-01-01T00:00:00Z,
movies_3182,Q113621911,Lost Boy,2015 film directed by Tara Miele,2015-01-01T00:00:00Z,88.0
movies_3183,Q11362213,Life Can Be So Wonderful,2007 film by Osamu Minorikawa,2007-01-01T00:00:00Z,70.0
movies_3184,Q113625011,Jailer,2023 Tamil film directed by Nelson Dilipkumar,2023-08-10T00:00:00Z,164.0
movies_3185,Q113625515,Nezouh,2022 film by Soudade Kaadan,2023-06-21T00:00:00Z,103.0
movies_3186,Q113630174,Road House,2024 film directed by Doug Liman,2024-03-08T00:00:00Z,121.0
movies_3187,Q113630185,On a Wing and a Prayer,2023 film directed by Sean McNamara,2023-04-07T00:00:00Z,
movies_3188,Q113632439,100% Coco New York,2019 film directed by Ruud Schuurman,2019-01-01T00:00:00Z,
movies_3189,Q113633105,Valeria Is Getting Married,2023 film directed by Michal Vinik,2023-03-23T00:00:00Z,78.0
movies_3190,Q113635014,Quiz Lady,2023 film directed by Jessica Yu,2023-01-01T00:00:00Z,
movies_3191,Q113638950,Red Sonja,2025 film directed by M. J. Bassett,2025-01-01T00:00:00Z,110.0
movies_3192,Q1136400,Open Your Eyes,1997 film by Alejandro Amenábar,2002-01-24T00:00:00Z,114.0
movies_3193,Q113640307,Korsa,2018 film by Abdellah Ferkous,2018-01-01T00:00:00Z,
movies_3194,Q113645430,Girl You Know It's True,2023 film directed by Simon Verhoeven,2023-01-01T00:00:00Z,124.0
movies_3195,Q113646317,Can't Complain,2008 featurette directed by Simon Borka Otterstål,2008-01-28T00:00:00Z,29.0
movies_3196,Q113650759,Beverly Hills Cop: Axel F,2024 film directed by Mark Molloy,2024-07-03T00:00:00Z,157.0
movies_3197,Q113656221,Whispering Sands,2018 film by Nacer Khemir,2018-04-26T00:00:00Z,
movies_3198,Q113662137,"Luxembourg, Luxembourg",Ukrainian film directed by Antonio Lukich,2023-04-13T00:00:00Z,105.0
movies_3199,Q113668560,The Bikeriders,2023 film by Jeff Nichols,2023-08-31T00:00:00Z,116.0
movies_3200,Q113671585,The Fall Guy,2024 film directed by David Leitch,2024-03-12T00:00:00Z,126.0
movies_3201,Q113674456,Anotherworld,2008 film,2008-01-01T00:00:00Z,109.0
movies_3202,Q113676440,Stolen,2024 film by Elle Márjá Eira,2024-04-12T00:00:00Z,107.0
movies_3203,Q113677881,Lisa Frankenstein,2024 film directed by Zelda Williams,2024-02-08T00:00:00Z,101.0
movies_3204,Q113681891,The Prophet and the Space Aliens,2020 documentary by Yoav Shamir,2020-01-01T00:00:00Z,86.0
movies_3205,Q113685376,In From the Side,2022 film directed by Matt Carter,2023-01-05T00:00:00Z,134.0
movies_3206,Q113685772,Pain Hustlers,2023 film directed by David Yates,2023-10-27T00:00:00Z,122.0
movies_3207,Q113687877,Monocerus - The Mysterious Unicorn,2008 film,2008-01-01T00:00:00Z,100.0
movies_3208,Q1136884,The Waiting List,2000 Cuban film directed by Juan Carlos Tabío,2000-05-13T00:00:00Z,107.0
movies_3209,Q113696198,The Crime Is Mine,2023 film directed by François Ozon,2023-01-21T00:00:00Z,102.0
movies_3210,Q11370556,Rampo Noir,"2005 film by Akio Jissoji, Hisayasu Satō",2005-01-01T00:00:00Z,134.0
movies_3211,Q1137070,Contre-enquête,2007 film by Franck Mancuso,2007-01-01T00:00:00Z,81.0
movies_3212,Q113714300,Moving On,2022 film directed by Paul Weitz,2023-03-17T00:00:00Z,85.0
movies_3213,Q1137236,J. Edgar,2011 film by Clint Eastwood,2011-11-03T00:00:00Z,137.0
movies_3214,Q1137254,Country Strong,2010 film by Shana Feste,2010-11-08T00:00:00Z,117.0
movies_3215,Q113729314,Creatura,2023 film directed by Elena Martín,2023-01-01T00:00:00Z,110.0
movies_3216,Q1137310,Death Proof,2007 film directed by Quentin Tarantino,2007-04-06T00:00:00Z,96.0
movies_3217,Q11373955,The Negotiator: The Movie,film directed by Hidetomo Matsuda,2010-01-01T00:00:00Z,
movies_3218,Q1137543,Jack Brooks: Monster Slayer,2007 film by Jon Knautz,2007-01-01T00:00:00Z,85.0
movies_3219,Q113757659,How to Blow Up a Pipeline,2022 film directed by Daniel Goldhaber,2023-04-07T00:00:00Z,103.0
movies_3220,Q113776597,Women VS Men,film directed by Tahir Mamedov,2015-01-01T00:00:00Z,84.0
movies_3221,Q1137784,My Bloody Valentine 3D,2009 film directed by Patrick Lussier,2009-01-01T00:00:00Z,101.0
movies_3222,Q1137811,Dirty,2005 film directed by Chris Fisher,2005-01-01T00:00:00Z,97.0
movies_3223,Q1137899,Funny People,2009 film by Judd Apatow,2009-07-20T00:00:00Z,146.0
movies_3224,Q1137907,Sydney White,2007 film directed by Joe Nussbaum,2007-01-01T00:00:00Z,90.0
movies_3225,Q1138011,Hollywoodland,2006 film by Allen Coulter,2006-01-01T00:00:00Z,126.0
movies_3226,Q1138083,Love Exposure,2008 film by Sion Sono,2008-01-01T00:00:00Z,237.0
movies_3227,Q1138114,Adrift in Tokyo,2007 film by Satoshi Miki,2007-01-01T00:00:00Z,101.0
movies_3228,Q1138123,Hello Goodbye,2008 film directed by Graham Guit,2008-01-01T00:00:00Z,99.0
movies_3229,Q1138216,Dance of the Dead,2008 film by Gregg Bishop,2008-01-01T00:00:00Z,83.0
movies_3230,Q113827442,Camp Massacre,2014 American film,2014-01-01T00:00:00Z,130.0
movies_3231,Q113836119,Grand Paris,2023 film directed by Martin Jauvat,2023-03-29T00:00:00Z,72.0
movies_3232,Q113841466,Vaincre ou mourir,French drama film directed by Paul Mignot and Vincent Mottez from 2023,2023-01-25T00:00:00Z,95.0
movies_3233,Q1138486,Cyborg She,2008 film by Kwak Jae-yong,2008-01-01T00:00:00Z,120.0
movies_3234,Q11384898,Four Suns,2012 film by Bohdan Sláma,2012-01-01T00:00:00Z,105.0
movies_3235,Q1138510,Always Sanchōme no Yūhi,2005 film by Takashi Yamazaki,2005-11-05T00:00:00Z,133.0
movies_3236,Q113860622,La chimera,2023 film directed by Alice Rohrwacher,2023-05-26T00:00:00Z,130.0
movies_3237,Q1138614,Quarantine,2008 film directed by John Erick Dowdle,2008-01-01T00:00:00Z,89.0
movies_3238,Q1138620,Jackass Number Two,2006 film by Jeff Tremaine,2006-01-01T00:00:00Z,95.0
movies_3239,Q11386448,Oretachi ni Asu wa Naissu,2008 film by Yuki Tanada,2008-01-01T00:00:00Z,
movies_3240,Q113867214,Dies d'agost,2006 film directed by Marc Recha,2006-12-05T00:00:00Z,93.0
movies_3241,Q11387457,I Am,2005 film by Dorota Kędzierzawska,2005-11-04T00:00:00Z,93.0
movies_3242,Q113878612,Dear Grandma,2022 film directed by Jabi Elortegi,2023-12-14T00:00:00Z,100.0
movies_3243,Q11388258,Rain of Light,film directed by Banmei Takahashi,2001-01-01T00:00:00Z,
movies_3244,Q113882866,Her Body,film project directed by Natálie Císařovská,2023-01-01T00:00:00Z,108.0
movies_3245,Q1138876,In Good Company,2004 film by Paul Weitz,2004-12-06T00:00:00Z,106.0
movies_3246,Q1138897,The Monitor,2011 film by Pål Sletaune,2011-03-11T00:00:00Z,96.0
movies_3247,Q1138902,The Goddess of 1967,2000 film by Clara Law,2000-01-01T00:00:00Z,119.0
movies_3248,Q1138916,Crank: High Voltage,"2009 film by Brian Taylor, Mark Neveldine",2009-01-01T00:00:00Z,96.0
movies_3249,Q1139016,When in Rome,2010 film by Mark Steven Johnson,2010-01-27T00:00:00Z,87.0
movies_3250,Q113903713,I Saw the TV Glow,2024 film directed by Jane Schoenbrun,2024-01-18T00:00:00Z,100.0
movies_3251,Q1139072,The Scorpion King 2: Rise of a Warrior,2008 film by Russell Mulcahy,2008-01-01T00:00:00Z,109.0
movies_3252,Q11390744,Venus in Fur,2013 film directed by Roman Polanski,2013-05-25T00:00:00Z,96.0
movies_3253,Q1139094,Turistas,2006 film directed by John Stockwell,2006-12-01T00:00:00Z,89.0
movies_3254,Q1139214,Crazy,2000 film directed by Hans-Christian Schmid,2000-06-08T00:00:00Z,97.0
movies_3255,Q1139236,The Eye,2008 film by David Moreau,2008-01-31T00:00:00Z,98.0
movies_3256,Q1139246,Chasing Destiny,2001 film,2001-01-01T00:00:00Z,91.0
movies_3257,Q1139259,The Class,2008 French film directed by Laurent Cantet,2008-05-24T00:00:00Z,128.0
movies_3258,Q1139265,StreetDance 2,2012 film,2012-01-01T00:00:00Z,85.0
movies_3259,Q1139266,Battle of Los Angeles,2011 film directed by Mark Atkins,2011-01-01T00:00:00Z,92.0
movies_3260,Q1139284,Paranoid Park,2007 film by Gus Van Sant,2007-05-21T00:00:00Z,85.0
movies_3261,Q1139311,George Harrison: Living in the Material World,2011 film by Martin Scorsese,2011-01-01T00:00:00Z,208.0
movies_3262,Q11394785,Borgman,2013 film by Alex van Warmerdam,2013-05-19T00:00:00Z,113.0
movies_3263,Q1139491,12 and Holding,2005 film by Michael Cuesta,2005-09-01T00:00:00Z,94.0
movies_3264,Q113952290,Els encantats,2023 film directed by Elena Trapé,2023-01-01T00:00:00Z,108.0
movies_3265,Q113952414,Subtraction,2022 film directed by Mani Haghighi,2023-04-28T00:00:00Z,107.0
movies_3266,Q1139528,Face,2009 film directed by Tsai Ming-liang,2009-01-01T00:00:00Z,138.0
movies_3267,Q11395479,The Devil's Path,2013 film by Kazuya Shiraishi,2013-09-21T00:00:00Z,128.0
movies_3268,Q1139698,House of Tolerance,2011 film by Bertrand Bonello,2011-05-16T00:00:00Z,122.0
movies_3269,Q1139794,The 40-Year-Old Virgin,2005 film by Judd Apatow,2005-08-11T00:00:00Z,116.0
movies_3270,Q1139801,Date Night,2010 film directed by Shawn Levy,2010-04-06T00:00:00Z,87.0
movies_3271,Q11398239,Sazer-X the Movie,2005 film by Kazuki Ōmori,2005-01-01T00:00:00Z,
movies_3272,Q11398385,Mt. Tsurugidake,2009 film directed by Daisaku Kimura,2009-01-01T00:00:00Z,139.0
movies_3273,Q113987357,Gadar 2,2023 film directed by Anil Sharma,2023-08-11T00:00:00Z,168.0
movies_3274,Q113987828,Brothers,2023 film directed by Tomáš Mašín,2023-10-26T00:00:00Z,135.0
movies_3275,Q113989251,Risto Räppääjä ja villi kone,2023 film directed by Maria Sid,2023-02-17T00:00:00Z,77.0
movies_3276,Q113991017,Paint It Gold,film directed by Rémi Bezançon,2023-08-09T00:00:00Z,95.0
movies_3277,Q113999691,The Black Demon,2023 film directed by Adrian Grünberg,2023-01-01T00:00:00Z,100.0
movies_3278,Q114000249,Maybe I Do,2023 film directed by Michael Jacobs,2023-01-27T00:00:00Z,95.0
movies_3279,Q114000403,One Fast Move,film directed by Kelly Blatz,2024-08-08T00:00:00Z,
movies_3280,Q114000704,Sick of Myself,2022 film directed by Kristoffer Borgli,2023-03-23T00:00:00Z,97.0
movies_3281,Q1140011,Gracie,2007 film by Davis Guggenheim,2007-01-01T00:00:00Z,95.0
movies_3282,Q1140062,Mademoiselle Chambon,2009 film directed by Stéphane Brizé,2009-10-11T00:00:00Z,116.0
movies_3283,Q11400802,Year One in the North,2005 film by Isao Yukisada,2005-01-15T00:00:00Z,170.0
movies_3284,Q114009878,The Birdcatcher,2019 film,2019-01-01T00:00:00Z,100.0
movies_3285,Q114014656,The Teacher Who Promised the Sea,2023 film by Patricia Font,2023-01-01T00:00:00Z,105.0
movies_3286,Q114015090,The House Among the Cactuses,2022 film directed by Carlota González-Adrio,2023-06-15T00:00:00Z,88.0
movies_3287,Q1140257,The Messenger: The Story of Joan of Arc,1999 film by Luc Besson,2000-01-13T00:00:00Z,158.0
movies_3288,Q1140281,Balls,2010 film directed by Josef Fares,2010-01-01T00:00:00Z,94.0
movies_3289,Q1140309,The Path to 9/11,2006 television film directed by David L. Cunningham,2006-01-01T00:00:00Z,240.0
movies_3290,Q114034057,Mukha,film directed by Vladimir Kott,2008-01-01T00:00:00Z,90.0
movies_3291,Q1140365,The Calamari Wrestler,2004 film by Minoru Kawasaki,2004-01-01T00:00:00Z,95.0
movies_3292,Q11404128,Where the North Star Shines Low,2007 film by Seijirō Kōyama,2007-12-22T00:00:00Z,111.0
movies_3293,Q1140439,Finding Forrester,2000 film directed by Gus Van Sant,2000-12-22T00:00:00Z,136.0
movies_3294,Q1140513,The Ballad of Narayama,1983 Japanese film directed by Shōhei Imamura,2018-07-11T00:00:00Z,130.0
movies_3295,Q114056300,Lost Child,2017 film directed by Ramaa Mosley,2017-10-14T00:00:00Z,96.0
movies_3296,Q1140565,Mutants,2009 film by David Morlet,2009-01-31T00:00:00Z,86.0
movies_3297,Q1140605,Rat Race,2001 film by Jerry Zucker,2001-08-17T00:00:00Z,107.0
movies_3298,Q1140607,We Are Family,2010 film by Sidharth Malhotran,2010-09-03T00:00:00Z,115.0
movies_3299,Q114069665,Irish Wish,2024 film directed by Janeen Damian,2024-03-15T00:00:00Z,93.0
movies_3300,Q114073140,The Strangers: Chapter 1,2024 film directed by Renny Harlin,2024-05-15T00:00:00Z,91.0
movies_3301,Q1140738,The Crocodile Hunter: Collision Course,2002 film directed by John Stainton,2002-01-01T00:00:00Z,90.0
movies_3302,Q1140744,Crocodile Dundee in Los Angeles,2001 film directed by Simon Wincer,2001-01-01T00:00:00Z,91.0
movies_3303,Q114076,A Knight's Tale,2001 film by Brian Helgeland,2001-03-08T00:00:00Z,132.0
movies_3304,Q114081248,Maria Into Life,2022 film by Lauriane Escaffre,2023-01-19T00:00:00Z,93.0
movies_3305,Q114087590,The Blackening,2022 film directed by Tim Story,2023-06-16T00:00:00Z,97.0
movies_3306,Q114088541,A Sacrifice,2024 film directed by Jordan Scott,2024-06-28T00:00:00Z,94.0
movies_3307,Q1140906,To the Wonder,2012 film by Terrence Malick,2012-01-01T00:00:00Z,112.0
movies_3308,Q1140935,Shallow Hal,"2001 film by Bobby Farrelly, Peter Farrelly",2001-11-01T00:00:00Z,108.0
movies_3309,Q114095472,Filip,2022 film directed by Michał Kwieciński,2023-11-30T00:00:00Z,125.0
